district,population,hhid,subnatid1,subnatid2,age,hsize,welfare,whours,rooms,regioncode,geometry,hhweight
KaMavota,326771,2004,11 – Maputo Cidade,53 – KaMavota,43,7,17452.076171875,61,4,53,32.5809243487858|-25.909706435545,182.359859154793
KaMavota,326771,2005,11 – Maputo Cidade,53 – KaMavota,38,7,17452.076171875,48,4,53,32.5882021622822|-25.9001175100045,189.516669767418
KaMavota,326771,2006,11 – Maputo Cidade,53 – KaMavota,1,7,17452.076171875,48,4,53,32.5753510109127|-25.9171559335167,192.974498218462
KaMavota,326771,2007,11 – Maputo Cidade,53 – KaMavota,10,7,17452.076171875,48,4,53,32.5915567162094|-25.8926971285803,188.429861144707
KaMavota,326771,2008,11 – Maputo Cidade,53 – KaMavota,15,7,17452.076171875,48,4,53,32.5845878089356|-25.902842670927,183.134366904766
KaMavota,326771,2009,11 – Maputo Cidade,53 – KaMavota,19,7,17452.076171875,48,4,53,32.5836696285375|-25.9072273989048,188.883960840903
KaMavota,326771,2010,11 – Maputo Cidade,53 – KaMavota,21,7,17452.076171875,30,4,53,32.581820431198|-25.918572561877,188.115687307331
KaMavota,326771,2011,11 – Maputo Cidade,53 – KaMavota,28,3,23221.484375,48,3,53,32.5826526466063|-25.919327150668,188.609680283486
KaMavota,326771,2012,11 – Maputo Cidade,53 – KaMavota,2,3,23221.484375,48,3,53,32.5839487570202|-25.9041156340192,180.502752902098
KaMavota,326771,2013,11 – Maputo Cidade,53 – KaMavota,28,3,23221.484375,48,3,53,32.5637049721221|-25.9240246448147,183.117043769889
KaMavota,326771,2033,11 – Maputo Cidade,53 – KaMavota,32,3,26747.232421875,42,5,53,32.58639487685|-25.9071665964044,185.930398234884
KaMavota,326771,2034,11 – Maputo Cidade,53 – KaMavota,22,3,26747.232421875,48,5,53,32.5660924107886|-25.9215613701526,189.211268332257
KaMavota,326771,2035,11 – Maputo Cidade,53 – KaMavota,23,3,26747.232421875,48,5,53,32.5900126355661|-25.8955755124593,191.522440596018
KaMavota,326771,2083,11 – Maputo Cidade,53 – KaMavota,44,8,10644.734375,23,4,53,32.5793424705055|-25.9113005498752,175.467114513025
KaMavota,326771,2084,11 – Maputo Cidade,53 – KaMavota,47,8,10644.734375,23,4,53,32.58171174251|-25.8993593784876,189.048561244216
KaMavota,326771,2085,11 – Maputo Cidade,53 – KaMavota,7,8,10644.734375,48,4,53,32.5770185943894|-25.9126504417768,184.996997773428
KaMavota,326771,2086,11 – Maputo Cidade,53 – KaMavota,9,8,10644.734375,48,4,53,32.5666569777557|-25.9237086904254,184.223068493825
KaMavota,326771,2087,11 – Maputo Cidade,53 – KaMavota,12,8,10644.734375,48,4,53,32.5782167414081|-25.9111714600204,184.6288642346
KaMavota,326771,2088,11 – Maputo Cidade,53 – KaMavota,23,8,10644.734375,70,4,53,32.5656960019186|-25.9145769362106,186.870503833066
KaMavota,326771,2089,11 – Maputo Cidade,53 – KaMavota,3,8,10644.734375,48,4,53,32.5852237915455|-25.892000754099,186.364151554458
KaMavota,326771,2090,11 – Maputo Cidade,53 – KaMavota,17,8,10644.734375,48,4,53,32.5784050462151|-25.9173788738323,187.312149675911
KaMavota,326771,2091,11 – Maputo Cidade,53 – KaMavota,34,5,65435.0390625,60,4,53,32.5815595610907|-25.9032179466982,194.484256897958
KaMavota,326771,2092,11 – Maputo Cidade,53 – KaMavota,32,5,65435.0390625,48,4,53,32.5685973244669|-25.9238479913674,186.47076985278
KaMavota,326771,2093,11 – Maputo Cidade,53 – KaMavota,0,5,65435.0390625,48,4,53,32.5741097574856|-25.9168198502755,188.064251271861
KaMavota,326771,2094,11 – Maputo Cidade,53 – KaMavota,8,5,65435.0390625,48,4,53,32.5622842725082|-25.9263422693879,183.739296722769
KaMavota,326771,2095,11 – Maputo Cidade,53 – KaMavota,11,5,65435.0390625,48,4,53,32.5689020054198|-25.9172229782553,192.338617972265
KaMavota,326771,2105,11 – Maputo Cidade,53 – KaMavota,30,7,14185.9130859375,70,2,53,32.5781488925418|-25.9134814672071,183.374934694284
KaMavota,326771,2106,11 – Maputo Cidade,53 – KaMavota,3,7,14185.9130859375,48,2,53,32.5809647948602|-25.9080744348974,187.003018614015
KaMavota,326771,2107,11 – Maputo Cidade,53 – KaMavota,10,7,14185.9130859375,48,2,53,32.5849233787928|-25.9098753598575,183.70737595948
KaMavota,326771,2108,11 – Maputo Cidade,53 – KaMavota,14,7,14185.9130859375,48,2,53,32.5726848013147|-25.920900860329,191.535055167715
KaMavota,326771,2109,11 – Maputo Cidade,53 – KaMavota,50,7,14185.9130859375,48,2,53,32.5676788617837|-25.9162511421661,188.450577088379
KaMavota,326771,2110,11 – Maputo Cidade,53 – KaMavota,7,7,14185.9130859375,48,2,53,32.577843884408|-25.9079580791513,198.281270179156
KaMavota,326771,2111,11 – Maputo Cidade,53 – KaMavota,15,7,14185.9130859375,48,2,53,32.5775470878085|-25.9150352272253,184.038295569726
KaMavota,326771,2115,11 – Maputo Cidade,53 – KaMavota,22,1,19793.505859375,42,2,53,32.5700413895891|-25.924157195562,192.805322134225
KaMavota,326771,2116,11 – Maputo Cidade,53 – KaMavota,66,7,23332.255859375,40,5,53,32.5780312706401|-25.9126208048264,184.045546626774
KaMavota,326771,2117,11 – Maputo Cidade,53 – KaMavota,57,7,23332.255859375,36,5,53,32.5664916446311|-25.9206705245387,182.94463257081
KaMavota,326771,2118,11 – Maputo Cidade,53 – KaMavota,26,7,23332.255859375,24,5,53,32.5774462131691|-25.9235757890248,183.726506805906
KaMavota,326771,2119,11 – Maputo Cidade,53 – KaMavota,32,7,23332.255859375,33,5,53,32.566608769097|-25.9291211204431,182.780904900348
KaMavota,326771,2120,11 – Maputo Cidade,53 – KaMavota,35,7,23332.255859375,60,5,53,32.5837406292777|-25.8973177765919,184.386464738754
KaMavota,326771,2121,11 – Maputo Cidade,53 – KaMavota,6,7,23332.255859375,48,5,53,32.577403625736|-25.9211376451045,189.193011582335
KaMavota,326771,2122,11 – Maputo Cidade,53 – KaMavota,16,7,23332.255859375,48,5,53,32.570648076286|-25.9186027137202,182.032571537062
KaMavota,326771,2123,11 – Maputo Cidade,53 – KaMavota,39,2,26086.8828125,60,3,53,32.5830750222639|-25.9020093461181,189.866593094446
KaMavota,326771,2124,11 – Maputo Cidade,53 – KaMavota,35,2,26086.8828125,48,3,53,32.5729029442614|-25.9190078823035,183.109787273083
KaMavota,326771,2143,11 – Maputo Cidade,53 – KaMavota,56,3,28740.173828125,55,4,53,32.5770523597217|-25.9230604946336,192.845701289936
KaMavota,326771,2144,11 – Maputo Cidade,53 – KaMavota,44,3,28740.173828125,48,4,53,32.5679985137294|-25.9149586775213,185.598656315188
KaMavota,326771,2145,11 – Maputo Cidade,53 – KaMavota,6,3,28740.173828125,48,4,53,32.5861466003328|-25.9111395760243,186.031264345771
KaMavota,326771,2149,11 – Maputo Cidade,53 – KaMavota,50,5,74661.2890625,48,5,53,32.5822742311998|-25.9115544008909,195.593852078861
KaMavota,326771,2150,11 – Maputo Cidade,53 – KaMavota,31,5,74661.2890625,48,5,53,32.5879737475171|-25.8888632292828,192.748280654488
KaMavota,326771,2151,11 – Maputo Cidade,53 – KaMavota,12,5,74661.2890625,48,5,53,32.5822885188144|-25.9087272530835,191.229692413603
KaMavota,326771,2152,11 – Maputo Cidade,53 – KaMavota,15,5,74661.2890625,48,5,53,32.5827523515859|-25.9174740394531,180.678874448098
KaMavota,326771,2153,11 – Maputo Cidade,53 – KaMavota,7,5,74661.2890625,48,5,53,32.5689817467931|-25.9165043937859,193.853715610597
KaMavota,326771,2154,11 – Maputo Cidade,53 – KaMavota,46,9,12472.21484375,48,6,53,32.58359285783|-25.8945194921644,190.927137730623
KaMavota,326771,2155,11 – Maputo Cidade,53 – KaMavota,38,9,12472.21484375,66,6,53,32.5671752867113|-25.9263949417666,180.938078195734
KaMavota,326771,2156,11 – Maputo Cidade,53 – KaMavota,7,9,12472.21484375,48,6,53,32.5892221270202|-25.8950304650296,180.934245860016
KaMavota,326771,2157,11 – Maputo Cidade,53 – KaMavota,10,9,12472.21484375,48,6,53,32.5785863051384|-25.9201652113992,194.568754446194
KaMavota,326771,2158,11 – Maputo Cidade,53 – KaMavota,14,9,12472.21484375,48,6,53,32.5827671414928|-25.9101674698595,194.029013269358
KaMavota,326771,2159,11 – Maputo Cidade,53 – KaMavota,16,9,12472.21484375,48,6,53,32.5667239081082|-25.9244629015496,189.025463439666
KaMavota,326771,2160,11 – Maputo Cidade,53 – KaMavota,17,9,12472.21484375,60,6,53,32.5854811990016|-25.9189226443215,188.962151079216
KaMavota,326771,2161,11 – Maputo Cidade,53 – KaMavota,21,9,12472.21484375,70,6,53,32.5893029705436|-25.8899155998944,195.183018645115
KaMavota,326771,2162,11 – Maputo Cidade,53 – KaMavota,1,9,12472.21484375,48,6,53,32.5925550699071|-25.889852295608,179.538274305963
KaMavota,326771,2183,11 – Maputo Cidade,53 – KaMavota,54,1,21643.10546875,48,2,53,32.5838013593001|-25.8987743201582,187.160289786553
KaMavota,326771,2186,11 – Maputo Cidade,53 – KaMavota,60,6,93792.4609375,54,4,53,32.5707357304177|-25.9210655245301,186.35273719027
KaMavota,326771,2187,11 – Maputo Cidade,53 – KaMavota,45,6,93792.4609375,48,4,53,32.5801974618624|-25.910347222465,189.38001761335
KaMavota,326771,2188,11 – Maputo Cidade,53 – KaMavota,6,6,93792.4609375,48,4,53,32.5754185135392|-25.9171673393851,184.89341001671
KaMavota,326771,2189,11 – Maputo Cidade,53 – KaMavota,16,6,93792.4609375,48,4,53,32.5663699605086|-25.9224210134628,189.861911512882
KaMavota,326771,2190,11 – Maputo Cidade,53 – KaMavota,17,6,93792.4609375,48,4,53,32.5780468423729|-25.9164891414222,187.060121537629
KaMavota,326771,2191,11 – Maputo Cidade,53 – KaMavota,20,6,93792.4609375,48,4,53,32.5719200370772|-25.923857810903,184.989329006962
KaMavota,326771,2192,11 – Maputo Cidade,53 – KaMavota,34,1,205790.453125,40,2,53,32.5738768885081|-25.9247779117897,195.901815370224
KaMavota,326771,2193,11 – Maputo Cidade,53 – KaMavota,28,3,36645.19140625,49,2,53,32.5861661787255|-25.8967047659474,178.940593859687
KaMavota,326771,2194,11 – Maputo Cidade,53 – KaMavota,20,3,36645.19140625,23,2,53,32.5670197737123|-25.9262829724109,187.016818485482
KaMavota,326771,2195,11 – Maputo Cidade,53 – KaMavota,22,3,36645.19140625,48,2,53,32.593502253207|-25.8908911356714,182.379773058487
KaMavota,326771,2205,11 – Maputo Cidade,53 – KaMavota,34,1,72384.015625,48,6,53,32.5920381542435|-25.8886440157906,184.527775458862
KaMavota,326771,2206,11 – Maputo Cidade,53 – KaMavota,39,6,19033.9921875,42,4,53,32.5876528379628|-25.8957704324257,192.875598948341
KaMavota,326771,2207,11 – Maputo Cidade,53 – KaMavota,39,6,19033.9921875,51,4,53,32.5801921012948|-25.9053685016851,194.849370343542
KaMavota,326771,2208,11 – Maputo Cidade,53 – KaMavota,4,6,19033.9921875,48,4,53,32.5688655810026|-25.9182754321996,181.004678274342
KaMavota,326771,2209,11 – Maputo Cidade,53 – KaMavota,8,6,19033.9921875,48,4,53,32.5921643944676|-25.8932142752474,190.009445401241
KaMavota,326771,2210,11 – Maputo Cidade,53 – KaMavota,11,6,19033.9921875,48,4,53,32.5955382350342|-25.8858684358132,176.311989895915
KaMavota,326771,2211,11 – Maputo Cidade,53 – KaMavota,19,6,19033.9921875,48,4,53,32.5854568915096|-25.8928504389532,173.136309204366
KaMavota,326771,2217,11 – Maputo Cidade,53 – KaMavota,67,2,32725.666015625,20,6,53,32.5707454653284|-25.918585637484,182.324300220146
KaMavota,326771,2218,11 – Maputo Cidade,53 – KaMavota,65,2,32725.666015625,48,6,53,32.5802738937458|-25.9001657155856,188.003218869243
KaMavota,326771,2233,11 – Maputo Cidade,53 – KaMavota,40,6,11665.671875,77,4,53,32.576954941069|-25.9177521867617,181.522276412717
KaMavota,326771,2234,11 – Maputo Cidade,53 – KaMavota,2,6,11665.671875,48,4,53,32.5748288129523|-25.9207711632278,186.145657077516
KaMavota,326771,2235,11 – Maputo Cidade,53 – KaMavota,0,6,11665.671875,48,4,53,32.5783124436408|-25.9074415159595,178.143282472578
KaMavota,326771,2236,11 – Maputo Cidade,53 – KaMavota,0,6,11665.671875,48,4,53,32.5799541474576|-25.9133079642026,194.530497090914
KaMavota,326771,2237,11 – Maputo Cidade,53 – KaMavota,21,6,11665.671875,49,4,53,32.5728491516738|-25.9196193077855,177.901084594883
KaMavota,326771,2238,11 – Maputo Cidade,53 – KaMavota,20,6,11665.671875,48,4,53,32.5867460067355|-25.8965783377297,183.585209563653
KaMavota,326771,2242,11 – Maputo Cidade,53 – KaMavota,43,7,53410.046875,40,4,53,32.5666614479699|-25.9287543274705,184.913101939814
KaMavota,326771,2243,11 – Maputo Cidade,53 – KaMavota,41,7,53410.046875,56,4,53,32.5744639378974|-25.9243020584271,182.32766778264
KaMavota,326771,2244,11 – Maputo Cidade,53 – KaMavota,4,7,53410.046875,48,4,53,32.5777991401561|-25.9126857368926,184.904967042074
KaMavota,326771,2245,11 – Maputo Cidade,53 – KaMavota,16,7,53410.046875,48,4,53,32.5652862493742|-25.9263878162942,184.050906255552
KaMavota,326771,2246,11 – Maputo Cidade,53 – KaMavota,19,7,53410.046875,3,4,53,32.5827974127991|-25.8964981006988,185.660248967626
KaMavota,326771,2247,11 – Maputo Cidade,53 – KaMavota,22,7,53410.046875,48,4,53,32.5663586414198|-25.9179492527531,178.882843990256
KaMavota,326771,2248,11 – Maputo Cidade,53 – KaMavota,29,7,53410.046875,40,4,53,32.5774577328307|-25.9152891711553,189.857147454302
KaMavota,326771,2254,11 – Maputo Cidade,53 – KaMavota,62,8,15583.828125,48,6,53,32.5922215794889|-25.8932787435711,180.021668956261
KaMavota,326771,2255,11 – Maputo Cidade,53 – KaMavota,21,8,15583.828125,48,6,53,32.5903256177753|-25.8858856668903,184.222184456367
KaMavota,326771,2256,11 – Maputo Cidade,53 – KaMavota,21,8,15583.828125,4,6,53,32.5886202846145|-25.8949577513129,192.244929302996
KaMavota,326771,2257,11 – Maputo Cidade,53 – KaMavota,24,8,15583.828125,20,6,53,32.5670731561403|-25.9253229605969,185.170319619257
KaMavota,326771,2258,11 – Maputo Cidade,53 – KaMavota,27,8,15583.828125,59,6,53,32.5857429355119|-25.9051085437434,186.732647039482
KaMavota,326771,2259,11 – Maputo Cidade,53 – KaMavota,32,8,15583.828125,4,6,53,32.5863478948094|-25.9068143698243,186.108217286655
KaMavota,326771,2260,11 – Maputo Cidade,53 – KaMavota,13,8,15583.828125,48,6,53,32.5830768490544|-25.9174101162542,186.224343210025
KaMavota,326771,2261,11 – Maputo Cidade,53 – KaMavota,3,8,15583.828125,48,6,53,32.5871534740449|-25.9072998960003,194.279721690426
KaMavota,326771,2270,11 – Maputo Cidade,53 – KaMavota,48,7,19910.791015625,32,6,53,32.5817645723868|-25.9219400552636,196.831045544891
KaMavota,326771,2271,11 – Maputo Cidade,53 – KaMavota,20,7,19910.791015625,48,6,53,32.5712281197263|-25.9207569597765,181.735311523217
KaMavota,326771,2272,11 – Maputo Cidade,53 – KaMavota,23,7,19910.791015625,48,6,53,32.5646890564168|-25.9200892436102,188.868737499536
KaMavota,326771,2273,11 – Maputo Cidade,53 – KaMavota,25,7,19910.791015625,48,6,53,32.5806307032042|-25.9135914009939,184.25780953413
KaMavota,326771,2274,11 – Maputo Cidade,53 – KaMavota,28,7,19910.791015625,40,6,53,32.5641231892686|-25.9247568775659,184.790184625167
KaMavota,326771,2275,11 – Maputo Cidade,53 – KaMavota,35,7,19910.791015625,54,6,53,32.5817785902943|-25.905090263242,185.095028107821
KaMavota,326771,2276,11 – Maputo Cidade,53 – KaMavota,4,7,19910.791015625,48,6,53,32.5843467949815|-25.9104679131221,180.812323362519
KaMavota,326771,2318,11 – Maputo Cidade,53 – KaMavota,60,5,9306.267578125,48,3,53,32.5729494572274|-25.9274183720411,187.023283880769
KaMavota,326771,2319,11 – Maputo Cidade,53 – KaMavota,25,5,9306.267578125,13,3,53,32.590456309801|-25.8944375127773,189.594324530891
KaMavota,326771,2320,11 – Maputo Cidade,53 – KaMavota,0,5,9306.267578125,48,3,53,32.592838331422|-25.8849862546086,189.73580140015
KaMavota,326771,2321,11 – Maputo Cidade,53 – KaMavota,3,5,9306.267578125,48,3,53,32.5728125133898|-25.9155968483349,182.633808115222
KaMavota,326771,2322,11 – Maputo Cidade,53 – KaMavota,20,5,9306.267578125,54,3,53,32.5781056998879|-25.9125076227699,190.847191139847
KaMavota,326771,2329,11 – Maputo Cidade,53 – KaMavota,39,1,67619.8515625,40,2,53,32.5614610971639|-25.9287316695142,179.167310197013
KaMavota,326771,2343,11 – Maputo Cidade,53 – KaMavota,54,3,24249.818359375,48,4,53,32.5931872344371|-25.8878075196204,179.692973125185
KaMavota,326771,2344,11 – Maputo Cidade,53 – KaMavota,37,3,24249.818359375,42,4,53,32.5892152572437|-25.8895535267651,192.024760393784
KaMavota,326771,2345,11 – Maputo Cidade,53 – KaMavota,9,3,24249.818359375,48,4,53,32.5729464504178|-25.9275292565354,190.631502220912
KaMavota,326771,2346,11 – Maputo Cidade,53 – KaMavota,65,8,17324.169921875,60,5,53,32.5694810884465|-25.9182972807948,183.431690247326
KaMavota,326771,2347,11 – Maputo Cidade,53 – KaMavota,51,8,17324.169921875,40,5,53,32.5864303445832|-25.9017722750784,184.766231660282
KaMavota,326771,2348,11 – Maputo Cidade,53 – KaMavota,15,8,17324.169921875,3,5,53,32.5653465151959|-25.9307947618181,186.39274964239
KaMavota,326771,2349,11 – Maputo Cidade,53 – KaMavota,18,8,17324.169921875,48,5,53,32.5689186599293|-25.9316151374209,181.203076698624
KaMavota,326771,2350,11 – Maputo Cidade,53 – KaMavota,21,8,17324.169921875,48,5,53,32.5741172641896|-25.9173869142824,184.247853955677
KaMavota,326771,2351,11 – Maputo Cidade,53 – KaMavota,24,8,17324.169921875,48,5,53,32.574539002317|-25.9225160251205,184.776952535053
KaMavota,326771,2352,11 – Maputo Cidade,53 – KaMavota,15,8,17324.169921875,48,5,53,32.5804114317725|-25.9018048993169,182.617493695147
KaMavota,326771,2353,11 – Maputo Cidade,53 – KaMavota,0,8,17324.169921875,48,5,53,32.5691580798003|-25.9309628298124,184.378994819663
KaMavota,326771,2371,11 – Maputo Cidade,53 – KaMavota,47,2,156656.640625,40,6,53,32.5715591015656|-25.9164821894175,182.409518257251
KaMavota,326771,2372,11 – Maputo Cidade,53 – KaMavota,24,2,156656.640625,40,6,53,32.594165562539|-25.8874087864302,184.952780111102
KaMavota,326771,2390,11 – Maputo Cidade,53 – KaMavota,51,4,13458.1533203125,24,1,53,32.56696123522|-25.9285117770724,183.506890253113
KaMavota,326771,2391,11 – Maputo Cidade,53 – KaMavota,25,4,13458.1533203125,70,1,53,32.5819538996231|-25.9053496197398,191.948292255313
KaMavota,326771,2392,11 – Maputo Cidade,53 – KaMavota,4,4,13458.1533203125,48,1,53,32.5858110196797|-25.8982580691838,195.727841891078
KaMavota,326771,2393,11 – Maputo Cidade,53 – KaMavota,23,4,13458.1533203125,48,1,53,32.5728319465784|-25.928894493142,183.604446604176
KaMavota,326771,2408,11 – Maputo Cidade,53 – KaMavota,53,3,26651.939453125,48,3,53,32.5745034747867|-25.924229231414,195.177268819699
KaMavota,326771,2409,11 – Maputo Cidade,53 – KaMavota,51,3,26651.939453125,48,3,53,32.5845388948264|-25.9009274475859,186.282162778952
KaMavota,326771,2410,11 – Maputo Cidade,53 – KaMavota,26,3,26651.939453125,48,3,53,32.568181889537|-25.9269589327268,179.145956129836
KaMavota,326771,2411,11 – Maputo Cidade,53 – KaMavota,70,1,51771.1796875,4,3,53,32.582634570496|-25.9173263666806,183.90228869886
KaMavota,326771,2416,11 – Maputo Cidade,53 – KaMavota,24,1,51124.2109375,63,1,53,32.5744811672837|-25.913427335311,190.095608851736
KaMavota,326771,2417,11 – Maputo Cidade,53 – KaMavota,42,6,23998.193359375,54,4,53,32.5783895747119|-25.9073528179749,185.35786498477
KaMavota,326771,2418,11 – Maputo Cidade,53 – KaMavota,39,6,23998.193359375,52,4,53,32.5692773453365|-25.9235640948442,191.577760332886
KaMavota,326771,2419,11 – Maputo Cidade,53 – KaMavota,8,6,23998.193359375,48,4,53,32.563589496811|-25.9292906885727,186.332831936144
KaMavota,326771,2420,11 – Maputo Cidade,53 – KaMavota,14,6,23998.193359375,48,4,53,32.5814048697648|-25.9133481506545,177.108930738961
KaMavota,326771,2421,11 – Maputo Cidade,53 – KaMavota,16,6,23998.193359375,48,4,53,32.5685380858348|-25.9223142510373,178.715679993896
KaMavota,326771,2422,11 – Maputo Cidade,53 – KaMavota,18,6,23998.193359375,48,4,53,32.5844928253776|-25.8997269194432,196.471257237991
KaMavota,326771,2450,11 – Maputo Cidade,53 – KaMavota,61,6,16563.259765625,48,5,53,32.5897624990583|-25.8853712177849,192.272975432861
KaMavota,326771,2451,11 – Maputo Cidade,53 – KaMavota,54,6,16563.259765625,48,5,53,32.5961225095963|-25.8818542067737,188.488190522932
KaMavota,326771,2452,11 – Maputo Cidade,53 – KaMavota,9,6,16563.259765625,48,5,53,32.5818606162824|-25.9147415406183,182.864471596895
KaMavota,326771,2453,11 – Maputo Cidade,53 – KaMavota,20,6,16563.259765625,48,5,53,32.5778817047637|-25.9170038198388,190.179094096841
KaMavota,326771,2454,11 – Maputo Cidade,53 – KaMavota,25,6,16563.259765625,45,5,53,32.5712111308648|-25.9181525670411,179.011236497322
KaMavota,326771,2455,11 – Maputo Cidade,53 – KaMavota,29,6,16563.259765625,48,5,53,32.568811720879|-25.9187123352409,192.255847413021
KaMavota,326771,2456,11 – Maputo Cidade,53 – KaMavota,52,4,168577.53125,45,16,53,32.5812424729528|-25.9195125031572,189.087788718544
KaMavota,326771,2457,11 – Maputo Cidade,53 – KaMavota,44,4,168577.53125,29,16,53,32.5696219665079|-25.9227483176817,184.195907942285
KaMavota,326771,2458,11 – Maputo Cidade,53 – KaMavota,16,4,168577.53125,48,16,53,32.5820559568409|-25.9098597149791,185.153546266598
KaMavota,326771,2459,11 – Maputo Cidade,53 – KaMavota,18,4,168577.53125,48,16,53,32.5759698228065|-25.9181560003714,182.471152375647
KaMavota,326771,2490,11 – Maputo Cidade,53 – KaMavota,39,4,31223.578125,40,5,53,32.5611416441314|-25.9248297948359,189.357174151314
KaMavota,326771,2491,11 – Maputo Cidade,53 – KaMavota,40,4,31223.578125,48,5,53,32.5747819818109|-25.9133833836242,182.626858598932
KaMavota,326771,2492,11 – Maputo Cidade,53 – KaMavota,6,4,31223.578125,48,5,53,32.5658563116751|-25.9227708131905,180.328763096263
KaMavota,326771,2493,11 – Maputo Cidade,53 – KaMavota,11,4,31223.578125,48,5,53,32.5953897390772|-25.8873995280862,190.256605723812
KaMavota,326771,2507,11 – Maputo Cidade,53 – KaMavota,22,5,14137.873046875,84,3,53,32.5834918283086|-25.8969414734121,186.756295978594
KaMavota,326771,2508,11 – Maputo Cidade,53 – KaMavota,19,5,14137.873046875,48,3,53,32.585288208122|-25.8982684712439,188.847707131174
KaMavota,326771,2509,11 – Maputo Cidade,53 – KaMavota,0,5,14137.873046875,48,3,53,32.5780665642665|-25.910920784657,180.184918686805
KaMavota,326771,2510,11 – Maputo Cidade,53 – KaMavota,1,5,14137.873046875,48,3,53,32.5931090344074|-25.8875911521311,189.328822911542
KaMavota,326771,2511,11 – Maputo Cidade,53 – KaMavota,15,5,14137.873046875,48,3,53,32.5723319691942|-25.9306726100346,190.668205103719
KaMavota,326771,2517,11 – Maputo Cidade,53 – KaMavota,36,2,81415.3125,40,2,53,32.5769186398709|-25.9156489733824,188.20047973339
KaMavota,326771,2518,11 – Maputo Cidade,53 – KaMavota,38,2,81415.3125,54,2,53,32.5837186191531|-25.9144023756021,181.004374532229
KaMavota,326771,2521,11 – Maputo Cidade,53 – KaMavota,45,5,14363.1513671875,45,3,53,32.583340989835|-25.9164824039419,192.84736189167
KaMavota,326771,2522,11 – Maputo Cidade,53 – KaMavota,44,5,14363.1513671875,44,3,53,32.5792160806401|-25.9193163978572,185.201597970714
KaMavota,326771,2523,11 – Maputo Cidade,53 – KaMavota,8,5,14363.1513671875,48,3,53,32.5923534955912|-25.8849769891211,192.68087200544
KaMavota,326771,2524,11 – Maputo Cidade,53 – KaMavota,20,5,14363.1513671875,18,3,53,32.5885077182243|-25.8912748616322,195.084754718088
KaMavota,326771,2525,11 – Maputo Cidade,53 – KaMavota,23,5,14363.1513671875,48,3,53,32.5805772970966|-25.9067118433247,188.26887134037
KaMavota,326771,2527,11 – Maputo Cidade,53 – KaMavota,52,5,11420.1904296875,48,3,53,32.5859700328014|-25.9075657238891,187.651253944721
KaMavota,326771,2528,11 – Maputo Cidade,53 – KaMavota,55,5,11420.1904296875,48,3,53,32.5697813028712|-25.9135837322619,194.852530315865
KaMavota,326771,2529,11 – Maputo Cidade,53 – KaMavota,32,5,11420.1904296875,48,3,53,32.5666349716054|-25.9175974485661,182.990160315434
KaMavota,326771,2530,11 – Maputo Cidade,53 – KaMavota,7,5,11420.1904296875,48,3,53,32.5918818015868|-25.8894252932407,191.093835885613
KaMavota,326771,2531,11 – Maputo Cidade,53 – KaMavota,3,5,11420.1904296875,48,3,53,32.5704429080203|-25.9166993324278,189.028529897865
KaMavota,326771,2532,11 – Maputo Cidade,53 – KaMavota,45,8,21972.515625,48,4,53,32.5823854294188|-25.9052537724387,185.654716032033
KaMavota,326771,2533,11 – Maputo Cidade,53 – KaMavota,41,8,21972.515625,48,4,53,32.5656775136659|-25.9234049601037,178.99080464916
KaMavota,326771,2534,11 – Maputo Cidade,53 – KaMavota,5,8,21972.515625,48,4,53,32.5846827318319|-25.9176237159292,192.294507567096
KaMavota,326771,2535,11 – Maputo Cidade,53 – KaMavota,20,8,21972.515625,48,4,53,32.5775232789665|-25.9107131211832,190.91370897151
KaMavota,326771,2536,11 – Maputo Cidade,53 – KaMavota,24,8,21972.515625,48,4,53,32.568090620641|-25.9148859733008,186.251764117064
KaMavota,326771,2537,11 – Maputo Cidade,53 – KaMavota,0,8,21972.515625,48,4,53,32.576928540809|-25.9197507927126,189.285968533908
KaMavota,326771,2538,11 – Maputo Cidade,53 – KaMavota,2,8,21972.515625,48,4,53,32.5733563680201|-25.9291555304229,182.33478438121
KaMavota,326771,2539,11 – Maputo Cidade,53 – KaMavota,24,8,21972.515625,48,4,53,32.5618944380453|-25.927280443773,188.620456353305
KaMavota,326771,2542,11 – Maputo Cidade,53 – KaMavota,28,3,21344.005859375,84,2,53,32.5763460799966|-25.9129706211573,185.201069130369
KaMavota,326771,2543,11 – Maputo Cidade,53 – KaMavota,25,3,21344.005859375,19,2,53,32.5623945146284|-25.9232800716153,187.184202722146
KaMavota,326771,2544,11 – Maputo Cidade,53 – KaMavota,1,3,21344.005859375,48,2,53,32.573239731941|-25.9227636620332,186.931009510759
KaMavota,326771,2563,11 – Maputo Cidade,53 – KaMavota,64,6,34080.29296875,28,3,53,32.58884204485|-25.8949751987309,182.813170355322
KaMavota,326771,2564,11 – Maputo Cidade,53 – KaMavota,53,6,34080.29296875,48,3,53,32.5726347369714|-25.9205770030204,188.893146472241
KaMavota,326771,2565,11 – Maputo Cidade,53 – KaMavota,29,6,34080.29296875,48,3,53,32.569392867369|-25.9174269481363,184.847384791615
KaMavota,326771,2566,11 – Maputo Cidade,53 – KaMavota,4,6,34080.29296875,48,3,53,32.5902519762055|-25.8974640038903,191.426292649373
KaMavota,326771,2567,11 – Maputo Cidade,53 – KaMavota,10,6,34080.29296875,48,3,53,32.5701664435227|-25.9234729518438,197.031907161378
