"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"165","500310",0.0525084478194449,0.00967671298889174,-0.823571568944441,0.873055642062281,-0.278235950948775,0.112673557505077
"166","500401",0.0271545498919854,0.0049844143270144,-1.43661495175494,1.14402703822721,-0.114704623069019,0.0617121644787183
"167","500402",0.0575008054477478,0.0101352819418714,-0.610602509584139,0.744851272276252,-0.392715804259831,0.135160052953265
"168","500403",0.0427933718481704,0.00691518360870315,-0.573625097402181,0.723499890717345,-0.360628553007537,0.114937934416736
"169","500404",0.0033303246261075,0.000647677674498441,-0.43926921901626,0.641928574323798,-0.131374934480935,0.0396453955819918
"170","500405",0.0398617643096149,0.00735860632842939,-0.585637480502636,0.734003452390411,-0.340917578406782,0.116869095315815
"171","500406",0.0410491715624336,0.00640354699092179,-1.11712115925243,1.01603817492923,-0.181364348683794,0.0787590147664656
"172","500407",0.0458513057957231,0.00743895380006389,-0.58284570870129,0.731466170928837,-0.367385702532658,0.11791299896155
"173","500408",0.043357584099069,0.00687206877820773,-1.1073512505697,1.01654074325882,-0.18803865543793,0.0815490598794662
"174","500409",0.190317069224806,0.0281833627642679,-0.793737185924355,0.648308655764109,-0.549619513644526,0.258949206967798
"175","500410",0.0206047338477479,0.00369611922364175,-0.957698925770877,0.942452185905415,-0.149883734098671,0.0645080122451341
"176","500501",0.0436826790523456,0.00739426614909152,-1.02924508055344,0.978169925372744,-0.20306535419208,0.087908978440355
"177","500502",0.0430681918257537,0.00762063032617858,-1.25349542785412,1.07776001616336,-0.165560056205424,0.0809978292091576
"178","500503",0.0566448072231924,0.00921098143232595,-0.968523016723236,0.949195199575233,-0.245736747327103,0.101110770587828
"179","500504",0.142813808569219,0.0200130336669999,-0.761781530564943,0.634573673870334,-0.49608336199285,0.222933026579839
"180","500505",0.0446976182201546,0.00707373839031095,-0.844680971939705,0.883347029042288,-0.250293447290612,0.0952123192987552
"181","500506",0.210155732143292,0.0298350416188773,-0.842329459684653,0.670057685782151,-0.5442377094061,0.257781134648526
"182","500507",0.0249789342508003,0.00403632316192141,-1.2639772635055,1.08499360164802,-0.12503963305715,0.0585552430441194
"183","500508",0.166617529179578,0.025877723358277,-0.806306718414722,0.645369372711796,-0.506244206850633,0.249261200096527
"184","500509",0.0438716757468126,0.00750662800094624,-0.7645380373981,0.839927819381279,-0.273963694549292,0.103152671824701
"185","500510",0.0482022788603464,0.00759597873686401,-0.429437568569955,0.639443112193376,-0.511250505243388,0.136298148547431
"186","500511",0.0481594166620959,0.00703559160200509,-1.46295156332378,1.14978200962014,-0.150006701534015,0.0729515967130417
