latitude,longitude,rwi,error
12.1789647,-15.5676270,-0.647,0.344
12.3936586,-16.2927246,-0.877,0.362
12.3721972,-16.2487793,-0.401,0.346
12.4794869,-15.0183105,-0.871,0.344
12.2648633,-14.6447754,-0.450,0.357
12.3078021,-14.2272949,-0.359,0.407
12.0930384,-14.9304199,-0.661,0.382
12.2863336,-14.4030762,-0.791,0.343
12.3507339,-16.2927246,-0.271,0.345
11.8350943,-15.3039551,-0.607,0.346
12.1574857,-15.9631348,-0.750,0.368
12.2433913,-14.6228027,-0.159,0.340
12.3292689,-14.1613770,-0.688,0.342
11.9211029,-14.2053223,-0.487,0.353
11.2753865,-15.8532715,-0.489,0.351
11.6199546,-15.3918457,-0.819,0.342
11.0382553,-15.0842285,-0.434,0.348
12.5009395,-14.1833496,-0.734,0.343
12.5867322,-15.3039551,-0.701,0.354
12.4580325,-16.0949707,-0.560,0.349
12.0930384,-14.6008301,-0.355,0.340
11.9426009,-15.6555176,0.068,0.475
12.3507339,-14.4470215,-0.508,0.368
12.5223904,-14.1613770,-0.493,0.352
12.5223904,-14.7766113,-0.408,0.343
12.3936586,-14.3811035,-0.497,0.343
12.1145226,-15.3918457,-0.321,0.343
12.0285754,-15.5236816,-0.403,0.363
11.1029466,-15.1281738,-0.448,0.346
12.0070844,-14.6447754,-0.217,0.348
12.0715524,-14.2272949,-0.595,0.357
12.0930384,-15.3479004,-0.170,0.345
12.3721972,-15.3479004,-0.314,0.345
12.6510579,-14.0075684,-0.407,0.345
12.3721972,-15.8312988,-0.640,0.350
11.7060306,-15.3698730,-0.658,0.344
11.7705700,-14.9304199,-0.764,0.344
12.4580325,-14.2492676,-1.121,0.344
12.1145226,-15.9631348,-0.277,0.433
11.4477230,-15.0842285,-0.591,0.346
12.4794869,-14.7546387,-0.222,0.342
12.4365763,-14.9743652,-0.624,0.344
11.0813844,-14.9743652,-0.704,0.348
11.4046486,-15.0842285,-0.574,0.347
11.8565990,-14.9304199,-0.261,0.340
12.0930384,-15.1281738,-0.655,0.346
12.5867322,-14.4909668,-0.594,0.343
11.1460662,-15.0842285,-0.545,0.345
11.8350943,-14.9743652,-0.015,0.342
12.2433913,-15.4797363,-0.545,0.359
12.4365763,-15.9411621,-0.082,0.345
11.5338520,-15.2160645,-0.876,0.397
12.3507339,-15.6774902,-0.616,0.350
12.5652867,-14.4689941,-0.483,0.345
11.6199546,-14.7106934,-0.787,0.343
12.2648633,-14.2053223,-0.252,0.428
12.3078021,-15.8093262,-0.724,0.363
11.9855916,-15.3039551,-0.492,0.345
12.2863336,-16.1608887,-0.753,0.446
11.4907908,-14.8645020,-0.447,0.360
11.7920798,-15.3479004,0.003,0.346
11.6414761,-14.9963379,-0.325,0.357
11.4907908,-15.1501465,-0.338,0.342
12.0500648,-15.3479004,-0.318,0.436
12.0285754,-15.9191895,-0.733,0.346
12.5223904,-14.7326660,-0.107,0.382
11.7920798,-15.9411621,-0.401,0.344
12.1360050,-15.1501465,-0.733,0.346
12.3936586,-15.6994629,-0.584,0.353
11.9640971,-14.9304199,-0.606,0.342
12.2648633,-15.1062012,-0.586,0.344
12.0930384,-15.8752441,-0.479,0.406
12.3936586,-14.0515137,-0.637,0.343
12.0715524,-14.7985840,-0.476,0.469
11.6414761,-14.2932129,-0.250,0.344
12.0930384,-14.9084473,-0.660,0.363
11.8350943,-15.6774902,-0.341,0.440
12.4794869,-14.8645020,-0.549,0.342
12.1574857,-14.8645020,-0.749,0.359
12.1789647,-14.0515137,-0.522,0.342
12.1145226,-14.6447754,-0.649,0.358
11.7920798,-14.9743652,-1.059,0.342
11.9426009,-15.6115723,-0.210,0.427
12.1145226,-16.1828613,-0.518,0.355
11.8135879,-15.7434082,0.384,0.385
11.7060306,-14.7985840,-0.510,0.392
12.3936586,-13.8757324,-0.678,0.345
12.3936586,-14.6447754,-0.854,0.342
12.6296178,-13.9196777,-0.468,0.344
11.5984314,-15.2160645,-0.963,0.343
12.3721972,-14.6008301,-0.526,0.344
11.8996033,-14.9743652,-0.405,0.342
11.5984314,-14.3591309,-0.304,0.344
11.1676236,-15.9191895,-0.676,0.344
11.8350943,-15.7214355,-0.310,0.343
12.6510579,-14.4470215,-0.658,0.345
12.4365763,-16.0070801,-0.884,0.344
11.7490585,-15.4357910,-0.181,0.346
11.5553801,-15.9851074,-0.716,0.345
12.3936586,-14.4909668,-0.369,0.409
12.2004420,-15.6335449,-0.579,0.360
11.7490585,-15.4138184,-0.557,0.344
11.2753865,-16.2268066,-0.326,0.341
11.6629959,-14.7326660,-0.794,0.380
12.2004420,-14.4689941,-0.983,0.341
12.5438394,-14.6008301,-0.844,0.342
12.0500648,-16.0729980,-0.446,0.346
11.8350943,-15.3698730,-0.525,0.345
12.2433913,-14.3151855,-0.486,0.343
12.1574857,-15.0183105,-0.870,0.343
12.5438394,-14.1833496,-0.540,0.344
12.3721972,-13.9416504,-0.379,0.470
12.2433913,-15.9191895,0.005,0.355
12.0285754,-15.2160645,-0.658,0.352
11.9855916,-15.7653809,-0.261,0.363
11.9855916,-14.7546387,-0.564,0.340
12.3936586,-16.1608887,-0.560,0.370
11.8565990,-15.7214355,-0.010,0.360
12.2433913,-14.1394043,-0.875,0.342
12.1574857,-14.9523926,-0.525,0.344
12.5438394,-15.0842285,-0.678,0.345
11.9211029,-15.5895996,-0.001,0.442
11.7705700,-15.8752441,-0.514,0.346
11.8565990,-15.2819824,-0.116,0.346
11.4907908,-15.0842285,-0.441,0.354
12.4580325,-15.4797363,-0.318,0.347
12.3936586,-14.0734863,-0.740,0.342
12.2648633,-16.1608887,-0.127,0.461
12.4365763,-13.9196777,-0.469,0.342
11.9211029,-14.8205566,-0.583,0.340
12.5009395,-14.6887207,-0.396,0.356
12.0715524,-15.4797363,-0.233,0.345
12.6510579,-14.4909668,-0.723,0.346
11.5553801,-15.1940918,-0.452,0.342
11.8565990,-15.0842285,-0.702,0.359
12.4365763,-15.1501465,-0.370,0.347
12.2433913,-15.3479004,-0.605,0.341
12.2433913,-15.1721191,-0.643,0.344
12.0500648,-14.8864746,-0.581,0.419
12.1574857,-15.4357910,-0.644,0.343
11.9426009,-14.6447754,-0.062,0.405
11.1029466,-14.9523926,-0.630,0.346
11.1891794,-15.0842285,-0.195,0.344
11.8350943,-15.6994629,-0.556,0.343
11.6629959,-14.8425293,-0.609,0.343
12.4151184,-13.9855957,-0.532,0.343
11.5553801,-14.8205566,-0.575,0.352
12.1574857,-15.2380371,-0.269,0.353
12.4365763,-15.6555176,-0.465,0.358
12.3292689,-15.8532715,-0.475,0.347
12.4365763,-15.8093262,-0.532,0.358
12.4580325,-14.3371582,-0.411,0.344
11.9640971,-14.2492676,-0.513,0.342
12.3292689,-14.8425293,-0.532,0.358
11.2322862,-15.3039551,-1.020,0.346
12.2863336,-16.4025879,-0.910,0.347
12.2863336,-14.5788574,-0.634,0.341
12.0070844,-15.2819824,-0.930,0.344
12.3936586,-15.1501465,-0.487,0.345
12.0715524,-14.6667480,-0.343,0.356
12.3721972,-15.1940918,-0.644,0.371
11.7705700,-14.8205566,-0.643,0.351
11.8996033,-15.5236816,-0.158,0.407
12.1360050,-15.2380371,-0.462,0.345
11.9640971,-15.7873535,-0.332,0.360
12.4151184,-14.7985840,-0.790,0.344
12.4151184,-16.0290527,-0.676,0.391
12.2004420,-14.4909668,-0.599,0.340
12.3292689,-13.9416504,-0.196,0.402
11.8781020,-15.6335449,1.282,0.569
12.5009395,-14.7766113,-1.007,0.343
12.2004420,-14.7106934,-0.286,0.392
12.2219175,-15.1501465,-0.443,0.345
12.2219175,-14.6887207,-0.102,0.373
12.2433913,-15.0842285,-0.531,0.343
12.5223904,-14.2712402,-0.351,0.344
12.4580325,-14.7766113,-0.601,0.344
11.2753865,-15.0622559,-0.323,0.347
12.2648633,-15.6335449,-0.132,0.386
12.1145226,-16.2048340,-0.494,0.349
12.3078021,-14.8864746,-0.936,0.346
11.7705700,-15.9191895,-0.808,0.368
12.3078021,-16.5344238,-0.301,0.348
12.2648633,-14.5349121,-0.658,0.359
12.5652867,-15.3039551,-0.595,0.351
11.9855916,-14.6447754,-0.396,0.348
12.1145226,-15.6555176,-0.558,0.366
11.3400249,-14.9963379,-0.713,0.344
11.9426009,-14.6008301,-0.411,0.351
12.2863336,-14.1174316,-0.694,0.343
11.9426009,-14.9304199,-1.033,0.341
12.5223904,-15.2600098,-0.396,0.348
12.2863336,-15.6774902,-0.521,0.348
11.5338520,-14.8864746,-0.728,0.344
12.3721972,-15.5456543,-0.486,0.348
11.8565990,-16.2487793,-0.544,0.345
12.3078021,-15.8752441,-0.394,0.364
11.9211029,-15.0402832,-0.112,0.345
12.1789647,-14.9963379,-0.999,0.343
12.6510579,-14.9743652,-0.768,0.350
11.2969342,-15.3918457,-0.553,0.344
12.3507339,-15.8532715,-0.645,0.349
12.3936586,-16.0510254,-0.730,0.360
12.2433913,-15.4577637,-0.465,0.360
12.6724962,-14.7766113,-0.519,0.350
12.1145226,-15.4577637,-0.636,0.359
11.7060306,-15.3259277,-0.427,0.342
12.3721972,-15.3698730,-0.955,0.408
11.9855916,-14.9743652,-0.191,0.343
12.2219175,-14.5568848,-0.366,0.340
12.4794869,-14.5788574,-0.685,0.343
11.6845141,-15.1721191,-0.650,0.342
12.4151184,-14.4689941,-0.480,0.356
12.1145226,-15.8972168,-0.288,0.369
12.3292689,-15.4357910,-0.898,0.343
12.3078021,-14.3371582,-0.601,0.344
11.8135879,-15.8972168,0.117,0.384
12.2004420,-14.1613770,-0.935,0.341
12.3721972,-14.2932129,-0.424,0.367
12.1789647,-15.4138184,-0.409,0.357
11.8350943,-14.7546387,-0.573,0.341
12.1574857,-14.6228027,-0.788,0.356
11.5123222,-15.2600098,-0.848,0.343
12.1360050,-15.6335449,-0.595,0.360
12.3292689,-14.1174316,-0.587,0.342
12.0930384,-16.0070801,-0.069,0.421
11.5553801,-14.6887207,0.080,0.407
12.3721972,-15.6555176,-0.267,0.350
11.4692577,-15.6994629,-0.398,0.343
12.4794869,-15.3259277,-0.794,0.349
12.0715524,-15.1281738,-0.546,0.360
12.6510579,-13.8757324,-0.553,0.342
12.5438394,-14.7326660,-0.156,0.349
11.5123222,-16.3146973,-0.770,0.345
12.3721972,-15.5236816,-0.582,0.348
11.6629959,-15.3918457,-0.527,0.342
11.7705700,-15.4357910,-0.836,0.346
11.7920798,-16.0729980,-0.686,0.346
11.8350943,-14.9523926,-0.615,0.342
12.0715524,-16.0949707,-0.626,0.362
12.3078021,-13.9196777,-0.324,0.342
12.5652867,-15.2600098,-0.606,0.349
11.7490585,-15.1281738,-0.697,0.341
12.0070844,-15.5676270,-0.426,0.346
11.8350943,-15.3259277,-0.554,0.344
12.2648633,-14.2932129,-0.379,0.343
12.0715524,-15.2160645,-0.681,0.359
11.4046486,-15.4138184,-0.914,0.344
12.5223904,-14.7546387,-0.482,0.356
12.6296178,-14.9963379,-0.866,0.349
12.1574857,-15.7434082,-0.751,0.345
11.5769066,-14.9304199,-0.870,0.358
11.7275454,-15.3039551,-0.349,0.342
12.4151184,-14.6008301,-0.652,0.352
11.1891794,-16.0729980,-0.474,0.342
12.6724962,-14.5568848,-0.449,0.342
12.3292689,-16.6442871,-0.690,0.356
12.4580325,-14.0734863,-0.735,0.344
12.4365763,-15.5456543,-0.333,0.438
12.2648633,-15.4138184,-0.520,0.341
12.3507339,-15.5895996,-0.301,0.348
12.1789647,-14.5568848,-0.788,0.340
11.1460662,-15.1501465,-0.380,0.347
12.4794869,-14.2712402,-0.853,0.344
12.4151184,-14.2272949,-0.798,0.343
12.3507339,-16.4904785,-0.229,0.355
12.0285754,-16.0729980,-0.214,0.361
11.6845141,-15.3479004,-0.413,0.342
12.3936586,-14.4470215,-0.512,0.342
12.4365763,-16.0729980,-0.347,0.347
11.8565990,-14.8645020,-0.505,0.366
12.6510579,-15.2380371,-0.525,0.355
11.5769066,-14.6447754,-0.327,0.342
12.4365763,-15.9631348,-0.545,0.344
12.3507339,-14.2053223,-0.809,0.342
12.3292689,-13.8977051,-0.484,0.356
12.3078021,-14.1613770,-0.389,0.344
11.8996033,-14.7546387,-0.602,0.341
11.4907908,-15.6774902,-0.324,0.342
11.7060306,-14.0734863,-0.533,0.345
12.0500648,-15.3039551,-0.391,0.360
11.4261866,-15.1062012,0.017,0.346
12.1360050,-14.8864746,-0.618,0.344
12.4365763,-14.3811035,-0.926,0.359
12.2863336,-15.1501465,-0.783,0.343
12.1789647,-15.7434082,-0.213,0.346
11.9640971,-16.1389160,-0.748,0.345
12.0715524,-14.7106934,-0.676,0.341
11.9640971,-15.3039551,-0.859,0.345
12.4794869,-14.0954590,-0.657,0.343
11.3400249,-15.4797363,-0.675,0.344
12.3078021,-14.3151855,-0.844,0.344
12.4580325,-14.0954590,-0.842,0.343
12.4580325,-15.4357910,-0.400,0.345
11.1891794,-15.0622559,-0.561,0.345
11.7920798,-14.8425293,-0.714,0.342
11.9211029,-16.2048340,-0.287,0.418
11.2969342,-14.8425293,-0.660,0.367
11.1460662,-14.9084473,0.089,0.373
12.0070844,-15.7214355,-0.610,0.344
11.5123222,-15.1281738,-0.439,0.430
12.2648633,-15.2819824,-0.635,0.343
11.7060306,-14.0075684,-0.767,0.347
12.5223904,-14.6008301,-0.762,0.343
12.0930384,-14.4470215,-0.444,0.341
11.9426009,-15.2160645,-0.737,0.345
12.2863336,-15.2380371,-0.194,0.358
12.1145226,-15.3259277,-0.534,0.346
11.9640971,-16.0729980,-0.784,0.344
12.0285754,-15.2600098,-0.473,0.343
11.3831090,-15.1501465,-0.347,0.345
12.6081759,-14.9523926,-0.467,0.347
12.1360050,-15.5676270,-0.682,0.344
12.3078021,-16.4685059,-0.287,0.409
12.0930384,-14.5788574,-0.742,0.341
11.2107336,-15.3698730,-0.602,0.346
12.1789647,-15.1721191,-0.456,0.346
12.0070844,-14.5568848,-0.725,0.340
12.2433913,-14.4909668,-0.534,0.341
11.9211029,-15.5676270,-0.254,0.389
12.4151184,-16.2487793,-0.660,0.347
12.3721972,-14.3371582,-0.379,0.342
12.0500648,-15.6555176,0.229,0.377
11.2753865,-15.1940918,-0.368,0.346
12.3721972,-13.7658691,-0.461,0.343
11.8781020,-15.8972168,-0.734,0.471
11.3615678,-14.9304199,-0.678,0.344
12.0930384,-15.1721191,-0.442,0.345
12.4151184,-15.9411621,-0.519,0.361
11.6629959,-15.3479004,-0.668,0.351
12.0715524,-15.6994629,0.398,0.359
11.3831090,-15.2380371,-0.643,0.343
12.3936586,-15.6555176,-0.259,0.349
12.5009395,-15.1721191,-0.533,0.346
12.5009395,-14.8425293,-0.604,0.342
12.4365763,-16.0510254,-0.672,0.346
12.5867322,-14.2932129,-0.815,0.361
12.2433913,-15.8532715,-0.436,0.362
12.4580325,-14.1174316,-0.170,0.416
11.9211029,-14.9084473,-0.264,0.356
12.4151184,-14.4030762,-0.438,0.343
12.0715524,-15.7214355,-0.347,0.417
12.1574857,-14.5788574,-0.484,0.365
12.4365763,-15.4138184,-0.169,0.344
11.3615678,-15.8752441,-0.153,0.345
12.3292689,-15.4577637,-0.655,0.358
11.5123222,-15.1721191,-0.684,0.344
12.3078021,-15.6335449,-0.576,0.363
12.6296178,-14.5568848,-0.333,0.359
11.0166883,-15.0622559,-0.555,0.395
12.5438394,-14.2272949,-1.025,0.345
11.5338520,-15.9851074,-0.795,0.345
12.0500648,-15.1281738,-0.653,0.344
11.6199546,-14.6887207,-0.179,0.397
11.2107336,-15.7653809,-0.569,0.343
12.4151184,-14.5568848,-0.495,0.345
12.2433913,-14.5349121,-0.486,0.340
11.7060306,-14.0954590,-0.592,0.345
12.0500648,-14.2492676,-0.600,0.365
11.7705700,-14.8425293,-0.679,0.359
12.5009395,-14.8864746,-0.543,0.342
12.5438394,-14.7546387,-0.234,0.342
12.5438394,-14.7766113,-0.365,0.343
12.4151184,-15.2160645,-0.650,0.352
12.3078021,-14.1394043,-0.650,0.344
12.0930384,-16.1169434,-0.439,0.345
12.3507339,-13.9196777,0.252,0.342
12.2219175,-16.1169434,-0.692,0.352
12.0500648,-14.6228027,-0.241,0.339
12.3078021,-14.0954590,-0.671,0.343
11.1460662,-15.3259277,-0.696,0.348
11.8350943,-15.7653809,-0.126,0.342
11.7705700,-15.3698730,-0.175,0.345
11.0382553,-14.9963379,-0.477,0.348
11.8350943,-16.0290527,-0.723,0.346
11.9640971,-15.7653809,-0.232,0.362
12.2433913,-14.2272949,-0.407,0.359
12.3721972,-13.9855957,-0.732,0.345
11.4692577,-15.3918457,-0.399,0.343
11.4477230,-15.1501465,-0.657,0.344
12.3292689,-14.4470215,-0.674,0.343
11.8350943,-15.0622559,-0.579,0.343
12.2863336,-15.4357910,-0.481,0.342
12.4365763,-13.8537598,-0.744,0.345
11.5123222,-14.9963379,-0.668,0.343
12.3721972,-14.1174316,-0.338,0.406
11.7920798,-15.3918457,-0.635,0.354
11.3400249,-14.9304199,-0.363,0.344
11.9855916,-15.3698730,-0.534,0.346
12.6510579,-14.8425293,-0.728,0.344
12.0285754,-14.9084473,-0.563,0.368
12.3936586,-14.6228027,-0.706,0.344
11.8996033,-15.7653809,-0.189,0.400
12.0500648,-14.4250488,-0.295,0.340
12.2004420,-15.3259277,-0.585,0.342
11.9855916,-15.6555176,-0.387,0.413
11.9211029,-16.1389160,-0.677,0.344
12.3292689,-13.9636230,-0.021,0.409
12.4794869,-15.4577637,-0.660,0.346
12.0500648,-15.1062012,-0.783,0.345
12.3721972,-14.2712402,-0.845,0.343
12.4151184,-15.6335449,-0.696,0.366
12.2219175,-15.2600098,0.026,0.343
12.6081759,-15.3479004,-0.731,0.365
12.1145226,-14.7326660,-0.754,0.357
12.4580325,-13.6340332,-0.643,0.356
12.3507339,-14.2272949,-0.375,0.342
11.4477230,-14.9963379,-0.339,0.346
11.6629959,-15.4797363,-0.791,0.345
12.2863336,-15.5676270,-0.444,0.360
11.5553801,-15.5236816,-0.645,0.342
12.1789647,-15.6774902,-0.689,0.347
11.6414761,-14.8425293,-0.664,0.359
12.6081759,-15.0622559,-0.532,0.348
12.0070844,-15.6774902,-0.251,0.409
11.8996033,-15.5676270,0.688,0.457
11.9426009,-14.9743652,-0.417,0.358
11.1460662,-16.0290527,-0.030,0.343
12.3721972,-14.5568848,-0.055,0.445
12.0285754,-13.8098145,-0.703,0.347
12.2219175,-15.4577637,0.225,0.454
11.3615678,-15.1721191,-0.790,0.345
12.3078021,-15.2160645,-0.796,0.359
12.0715524,-16.0510254,0.030,0.413
11.9855916,-14.7326660,-0.410,0.340
12.3507339,-16.6003418,-0.591,0.357
11.4261866,-15.1281738,-0.424,0.345
12.5867322,-14.7985840,-0.038,0.344
11.7920798,-14.7985840,-0.646,0.342
11.8350943,-15.6555176,0.773,0.490
12.5867322,-14.5349121,-0.388,0.359
12.3507339,-14.6008301,-0.672,0.343
12.3721972,-15.9851074,-0.261,0.360
12.4580325,-16.2268066,-0.564,0.395
11.9211029,-15.1940918,-0.684,0.346
11.7490585,-13.7219238,-0.621,0.346
12.6510579,-14.3151855,-0.342,0.350
12.2863336,-14.3151855,-0.389,0.351
11.1029466,-14.9743652,-0.796,0.362
11.7920798,-14.9304199,-0.308,0.342
11.2969342,-15.2819824,-0.453,0.346
11.2969342,-16.3806152,-0.285,0.349
12.3078021,-15.7214355,-0.315,0.350
12.0070844,-16.2927246,-0.702,0.348
12.3721972,-15.5017090,-0.623,0.347
11.3615678,-15.4357910,-0.060,0.346
12.3292689,-16.4025879,-0.079,0.370
11.8781020,-16.0949707,-0.424,0.348
11.8996033,-13.9636230,-1.004,0.345
12.0285754,-14.7106934,-0.379,0.349
11.4692577,-15.4357910,-0.833,0.343
12.4580325,-15.2160645,-0.639,0.360
12.4365763,-13.8977051,-0.256,0.342
11.4692577,-15.9191895,-0.531,0.353
12.2433913,-14.4250488,-0.241,0.342
12.6510579,-14.7766113,-0.309,0.343
12.2648633,-15.5017090,-0.543,0.359
12.3292689,-15.2160645,-0.554,0.343
11.5123222,-15.2380371,-1.074,0.343
12.6510579,-14.6008301,-0.173,0.356
11.8565990,-14.6008301,-0.651,0.342
11.3615678,-15.2600098,-0.477,0.343
11.8781020,-15.5676270,-0.288,0.462
12.2433913,-15.6994629,-0.396,0.348
11.5769066,-15.5236816,-0.475,0.341
11.1029466,-14.9304199,-0.290,0.346
12.0715524,-15.6335449,-0.649,0.375
12.6296178,-14.0295410,-0.691,0.344
12.3936586,-14.4030762,-0.464,0.342
12.3292689,-14.3811035,-0.318,0.342
12.3078021,-14.4030762,-0.594,0.343
12.2863336,-15.6555176,-0.421,0.347
11.5984314,-15.9631348,-0.487,0.346
11.2969342,-15.6994629,-0.474,0.344
11.5123222,-15.2160645,-0.517,0.359
12.1145226,-16.1608887,-0.294,0.356
12.1789647,-14.2053223,-0.337,0.341
12.3507339,-15.3259277,-0.302,0.344
12.3936586,-15.0183105,-0.633,0.344
11.3615678,-14.9743652,-0.621,0.344
12.1145226,-14.7766113,-0.894,0.343
12.3936586,-14.2932129,-0.960,0.343
11.4477230,-15.6994629,-0.549,0.343
12.2648633,-14.3591309,-0.384,0.401
11.9426009,-14.6887207,-0.326,0.341
12.4151184,-15.0842285,-0.428,0.345
12.1360050,-14.7985840,-0.513,0.345
12.0930384,-14.9743652,-0.594,0.343
11.7705700,-15.1501465,-0.419,0.342
12.5009395,-15.2600098,-0.435,0.348
12.4365763,-13.6560059,-0.053,0.414
11.3184804,-15.3259277,-0.261,0.344
12.0285754,-15.4357910,-0.061,0.370
12.3721972,-16.0949707,-0.646,0.362
12.5223904,-14.8205566,-0.652,0.342
11.5338520,-15.0622559,-0.690,0.367
12.0930384,-15.3918457,-0.622,0.345
12.4365763,-14.2053223,-0.356,0.344
11.6845141,-14.2492676,-0.572,0.342
12.2863336,-14.2492676,0.218,0.484
11.9426009,-14.2053223,-0.516,0.352
12.1360050,-15.8532715,-0.563,0.355
12.6724962,-14.6887207,0.030,0.348
12.1360050,-14.9743652,-0.563,0.343
12.3936586,-14.1613770,-0.926,0.343
11.2107336,-15.3479004,-0.476,0.345
12.6510579,-15.2160645,-0.269,0.365
11.9855916,-16.0290527,-0.514,0.353
12.6510579,-13.9196777,-0.494,0.343
11.8996033,-15.1062012,-0.439,0.345
12.0500648,-15.0183105,-0.547,0.368
12.0930384,-15.1940918,-0.501,0.345
12.6296178,-14.9523926,-0.881,0.347
12.3936586,-14.8205566,-0.161,0.344
12.1360050,-15.9851074,-0.347,0.344
12.2648633,-15.5456543,-0.714,0.345
11.9855916,-15.2160645,-0.747,0.344
12.1574857,-15.9411621,-0.797,0.344
11.0166883,-14.9963379,-0.462,0.365
12.0500648,-14.8205566,-0.564,0.357
12.0715524,-15.1940918,-0.456,0.346
12.3292689,-14.4689941,-0.496,0.343
12.1145226,-15.2600098,-0.757,0.344
12.6081759,-15.0842285,-0.575,0.363
12.2648633,-15.2600098,-0.722,0.342
12.0285754,-15.7653809,-0.535,0.347
12.5652867,-15.1721191,-0.628,0.346
12.0070844,-15.0183105,-0.393,0.377
12.3078021,-15.5895996,-0.675,0.346
12.4151184,-15.4797363,-0.382,0.348
12.4151184,-15.7873535,0.030,0.507
12.2648633,-14.7546387,-0.957,0.343
12.4151184,-15.3698730,-0.313,0.346
12.2219175,-15.7653809,-0.043,0.363
12.3721972,-16.2707520,-0.398,0.345
11.8781020,-15.2600098,-0.233,0.347
12.2004420,-15.4138184,-0.759,0.343
12.6510579,-14.5349121,-0.517,0.344
11.9426009,-15.5895996,-0.288,0.417
11.4046486,-15.2160645,-0.378,0.343
11.7920798,-15.3698730,-0.532,0.347
12.4151184,-14.1613770,-0.837,0.344
11.5123222,-15.1501465,-0.431,0.382
11.2538371,-14.8645020,-0.398,0.342
12.3936586,-15.2819824,-0.803,0.345
11.9640971,-15.4797363,-0.372,0.370
11.3615678,-15.2819824,-0.190,0.344
12.1145226,-15.8752441,-0.798,0.446
12.3292689,-15.3259277,-0.195,0.388
12.5652867,-15.0842285,-0.498,0.346
12.2004420,-16.4465332,-0.476,0.347
12.4365763,-15.0622559,-0.329,0.345
12.2863336,-14.0734863,-0.756,0.342
12.2648633,-14.7106934,-0.351,0.343
11.9426009,-14.9963379,-0.304,0.343
12.0930384,-15.7873535,-0.242,0.388
12.3078021,-14.2492676,-0.070,0.364
11.8996033,-14.8645020,-0.518,0.365
12.3507339,-16.2487793,-0.905,0.346
12.3078021,-15.5676270,-0.919,0.344
12.2648633,-14.1394043,-0.807,0.357
12.3292689,-14.2053223,-0.411,0.356
11.3400249,-15.0842285,-0.295,0.345
11.6414761,-14.6887207,-0.513,0.342
12.2219175,-14.4250488,-0.652,0.342
12.1360050,-16.1828613,-0.705,0.344
11.7275454,-15.3918457,-0.367,0.343
12.0285754,-15.3259277,-0.567,0.384
12.1789647,-14.7106934,-0.317,0.341
12.3292689,-15.6994629,-0.292,0.350
11.4692577,-14.9963379,-0.935,0.345
12.5867322,-15.0842285,-0.301,0.348
12.0500648,-15.5236816,-0.395,0.345
11.2107336,-15.0842285,-0.765,0.347
11.4692577,-15.4577637,-0.025,0.343
11.3615678,-15.0183105,-0.415,0.348
11.9855916,-14.9084473,-0.604,0.341
12.5009395,-14.0075684,-0.593,0.344
12.2433913,-14.3591309,-0.761,0.366
11.1891794,-16.0949707,-0.195,0.342
11.6414761,-14.6667480,-0.942,0.343
12.2004420,-15.6774902,-0.463,0.345
12.3507339,-15.1501465,-0.933,0.343
12.5438394,-14.6887207,-0.743,0.341
12.6081759,-14.6447754,-0.661,0.363
11.9855916,-15.6774902,-0.491,0.389
11.0598206,-15.0402832,-0.543,0.347
11.6845141,-14.0075684,-0.683,0.347
12.4794869,-14.7766113,-0.137,0.343
11.5984314,-15.5017090,-0.380,0.341
12.0500648,-15.3918457,-0.833,0.346
11.9640971,-15.9631348,-0.539,0.346
12.5438394,-15.3039551,-0.619,0.350
12.4580325,-14.4030762,-0.471,0.344
11.8781020,-15.8752441,0.346,0.464
12.3507339,-13.7438965,-0.786,0.344
12.5223904,-14.6887207,-0.603,0.350
12.2648633,-14.7326660,-0.571,0.358
11.2538371,-15.1940918,-0.514,0.347
11.3400249,-14.8645020,-0.675,0.342
11.9640971,-15.4357910,-0.597,0.361
12.4580325,-15.0183105,-0.616,0.345
11.4692577,-15.9851074,-1.178,0.344
11.1460662,-15.3039551,-0.379,0.348
11.4907908,-15.1940918,-0.712,0.344
11.4692577,-15.2160645,-0.606,0.345
11.9426009,-16.1389160,-1.017,0.346
12.6296178,-14.2053223,-0.284,0.349
11.2538371,-15.1062012,-0.903,0.346
12.1789647,-15.4797363,-0.718,0.352
11.5769066,-16.2927246,-0.403,0.347
12.1145226,-15.9851074,-0.348,0.367
12.2648633,-14.1613770,-0.009,0.342
12.5009395,-15.3918457,-0.373,0.346
12.4580325,-14.5129395,-0.371,0.343
12.6724962,-15.0183105,-0.481,0.358
12.5009395,-15.3259277,-0.545,0.350
12.0070844,-15.0622559,-0.268,0.344
11.4907908,-14.7766113,-0.691,0.344
11.6845141,-15.3698730,-0.272,0.341
11.9855916,-16.0070801,-0.605,0.345
12.1360050,-13.9416504,-0.362,0.345
11.4261866,-15.1721191,-0.265,0.359
12.1360050,-15.9191895,-0.707,0.344
12.0500648,-14.9963379,-0.792,0.359
12.2219175,-15.1062012,-0.510,0.346
12.1145226,-14.9743652,-0.703,0.359
12.0285754,-14.7546387,-0.771,0.341
12.1145226,-15.1062012,-0.726,0.345
11.7275454,-14.5349121,-0.536,0.342
11.8781020,-15.6115723,1.042,0.456
12.0930384,-15.1062012,-0.516,0.344
11.2969342,-16.4465332,-0.544,0.346
11.6199546,-14.4470215,-0.345,0.344
11.8350943,-14.8645020,-0.549,0.342
12.6510579,-14.9523926,-0.516,0.349
