latitude,longitude,rwi,error
8.2441099,17.7868652,-0.369,0.361
8.6136097,16.4685059,-0.355,0.378
10.4554016,15.6555176,-0.307,0.336
8.8959258,17.3693848,-0.287,0.357
11.0166883,22.6867676,-1.085,0.333
13.1222796,18.5339355,-0.394,0.352
11.5123222,16.2268066,-0.582,0.349
13.5285192,14.5349121,-0.480,0.347
9.3731925,16.8200684,-0.491,0.350
8.8742168,17.6989746,-0.141,0.356
8.2658549,16.9519043,-0.238,0.364
15.9930146,21.6101074,-0.632,0.341
8.7873681,15.0402832,-0.009,0.345
8.6787785,18.6218262,-0.498,0.380
12.5652867,15.1721191,-0.752,0.361
11.9855916,18.1384277,-0.337,0.365
12.7796606,20.4016113,-0.838,0.348
11.9855916,18.0944824,-0.033,0.361
14.1898373,21.3244629,-0.529,0.338
13.2720261,17.6550293,-0.641,0.358
8.2006163,15.4357910,-0.503,0.346
9.6332456,15.6555176,-0.374,0.352
13.3361750,14.3811035,-0.538,0.357
8.5484296,16.8640137,-0.364,0.361
12.8225137,19.3249512,-0.032,0.353
9.0478525,16.6003418,-0.177,0.349
8.5701576,16.8200684,-0.148,0.477
12.6081759,16.7541504,-0.130,0.346
9.6765684,15.8093262,0.073,0.381
8.8090822,15.9851074,-0.817,0.354
14.1046123,15.1721191,-0.061,0.349
14.0833011,20.9069824,-0.606,0.352
9.6982277,19.0832520,-0.349,0.405
13.7207082,14.9304199,-0.467,0.350
14.1685340,15.2600098,-0.726,0.372
9.6115820,19.0612793,-0.547,0.352
12.1574857,22.2473145,-0.158,0.343
9.0478525,17.3474121,-0.251,0.356
15.4007275,21.8957520,-0.645,0.324
11.8781020,15.5895996,-0.953,0.359
8.9393399,17.7209473,-0.336,0.361
13.8487469,21.8078613,-0.289,0.348
8.8525066,15.1721191,-0.803,0.349
11.3831090,19.8083496,-0.376,0.348
12.8225137,19.4787598,-0.511,0.347
8.6136097,16.2048340,-0.095,0.356
9.9363874,14.9963379,-0.191,0.343
11.8350943,15.9631348,-0.915,0.347
14.5942153,14.7106934,0.346,0.354
9.3081485,18.2263184,-0.943,0.363
14.4453192,21.3024902,-0.480,0.331
12.6296178,19.2370605,-0.203,0.358
14.2750302,20.8190918,-0.417,0.334
12.0285754,17.0617676,-0.537,0.354
9.4165483,17.3474121,-0.648,0.363
12.6296178,22.1813965,-0.870,0.358
8.6136097,16.7541504,-0.871,0.361
16.0141357,22.7087402,-0.006,0.307
12.2004420,22.4450684,-0.587,0.332
11.3400249,15.0842285,-0.117,0.342
9.3081485,14.9523926,-0.474,0.352
9.3731925,17.6330566,-0.902,0.423
16.4782298,23.1262207,-0.357,0.286
12.8225137,15.1501465,-0.734,0.342
12.1789647,17.3474121,-0.641,0.367
13.0366691,15.0842285,-0.833,0.343
14.5942153,15.4797363,-0.174,0.354
8.1571180,17.4792480,-0.775,0.369
9.0044514,15.4797363,-0.678,0.345
14.6792536,22.0275879,-0.535,0.327
14.3814760,15.2600098,-0.215,0.349
13.6353101,15.3259277,0.166,0.360
13.2078602,18.4020996,-0.774,0.356
13.7207082,21.8078613,-0.365,0.331
10.3041101,16.5344238,-0.253,0.351
9.1780244,17.2595215,-0.339,0.372
13.3789314,21.6320801,-0.514,0.404
11.6629959,15.6774902,-0.362,0.341
14.1472288,15.4357910,-0.270,0.353
15.1887835,22.9284668,-0.780,0.314
18.1145288,18.5998535,-0.356,0.335
12.5223904,22.1594238,-0.398,0.339
9.5032437,17.5891113,-0.293,0.357
11.4261866,20.8630371,-0.752,0.364
14.7430107,21.0827637,-0.576,0.339
10.8009324,16.2268066,-0.653,0.362
13.6993616,21.3464355,-0.537,0.350
10.1311167,15.5456543,-0.301,0.341
8.3962996,16.3146973,-0.333,0.356
14.8704688,22.2253418,-0.570,0.324
12.7582314,21.7858887,-0.504,0.344
16.2463197,22.7087402,-0.630,0.326
13.7420528,21.8078613,-0.768,0.331
14.8279911,21.4782715,-1.033,0.329
14.9341696,21.7419434,-0.506,0.322
15.2099875,22.3132324,-0.061,0.322
14.4878712,21.3244629,-0.937,0.333
9.3081485,16.7102051,-0.262,0.359
13.2506393,16.0070801,-0.204,0.356
8.4615055,17.8308105,-0.574,0.361
12.1789647,15.4797363,-0.547,0.346
14.1898373,15.5456543,-0.227,0.348
12.8867796,18.4460449,-0.450,0.364
10.1960002,16.8420410,0.054,0.375
12.5652867,19.2590332,-0.047,0.349
13.2934109,15.8972168,-0.224,0.354
9.8714518,14.6008301,-0.767,0.341
15.0190747,21.8737793,-0.500,0.325
14.1259215,21.1706543,-0.571,0.340
12.1789647,18.6657715,-0.474,0.372
11.9426009,21.5222168,-0.175,0.363
13.2720261,18.5339355,-0.498,0.354
13.4857894,21.8518066,-0.531,0.331
11.2753865,15.4577637,-0.515,0.350
13.4003068,15.8312988,-0.133,0.348
9.6332456,17.3693848,-0.501,0.416
9.1129444,15.9191895,-0.491,0.353
12.9296144,16.6442871,-0.116,0.347
13.2934109,15.2380371,-0.534,0.353
10.9951198,20.3356934,-0.150,0.350
7.9830776,16.3146973,-0.635,0.351
9.0261526,16.0729980,-0.418,0.359
12.9724418,15.3259277,-0.298,0.373
14.8917045,22.2912598,0.237,0.322
11.9855916,21.5222168,-0.130,0.345
13.1436775,15.4138184,0.054,0.349
12.9724418,15.2380371,-0.617,0.357
15.9085080,22.3791504,-0.329,0.324
14.8279911,21.5661621,-0.568,0.331
8.6353339,18.4020996,-0.342,0.359
9.2430925,16.8859863,-0.241,0.350
13.6139558,15.1062012,-0.091,0.353
9.5465832,15.1062012,-0.511,0.351
13.6993616,20.7751465,-0.299,0.359
14.5516838,21.1706543,-0.586,0.340
9.4165483,18.9294434,-0.730,0.379
9.8498038,19.3688965,-0.545,0.347
14.2324377,21.6320801,-0.384,0.331
7.9613173,16.5344238,-0.518,0.366
12.3936586,17.1716309,-0.685,0.352
9.1780244,16.3806152,-0.422,0.380
9.5032437,15.5676270,-0.586,0.351
11.7920798,15.2380371,-0.259,0.355
11.9640971,17.5671387,-0.467,0.351
13.2292507,19.1931152,-0.306,0.359
12.2004420,15.3918457,-0.661,0.341
11.0382553,20.2697754,0.701,0.502
12.9296144,18.9514160,-0.274,0.363
8.5701576,16.0510254,0.872,0.452
9.0478525,17.5451660,-0.291,0.359
12.5223904,17.1496582,-0.229,0.354
13.4430519,21.6760254,0.068,0.481
8.8307950,17.4792480,-0.071,0.362
9.1346391,16.1608887,-0.392,0.349
10.2392486,16.8200684,-0.161,0.352
12.0930384,18.8854980,-0.221,0.351
8.8307950,16.5124512,-0.264,0.354
8.2441099,17.5231934,-1.089,0.362
9.0695511,15.7653809,-0.389,0.357
14.2324377,15.8752441,-0.734,0.355
7.7654229,16.6662598,-0.450,0.350
8.4615055,16.5344238,0.050,0.349
13.7207082,20.9289551,-0.230,0.336
14.9766264,22.2692871,-0.409,0.324
11.1891794,17.7648926,-0.430,0.354
13.3789314,22.0056152,-0.732,0.332
14.7855051,22.3571777,-0.164,0.353
8.0048367,15.8093262,-0.433,0.352
11.0813844,17.4792480,-0.549,0.348
13.5712413,21.5661621,-0.503,0.331
13.5071552,15.7873535,-0.934,0.364
8.8959258,17.5231934,-0.632,0.367
9.1346391,18.7097168,-0.516,0.353
12.1145226,17.5451660,0.062,0.370
8.8742168,18.5559082,-0.717,0.359
12.6939327,20.1379395,-0.525,0.348
10.0229482,16.3146973,-0.680,0.358
18.3649523,18.9733887,-0.377,0.327
8.8307950,15.8752441,-0.318,0.412
14.1046123,14.6667480,-0.528,0.349
12.6724962,15.6555176,-0.285,0.342
9.1346391,18.4680176,-0.159,0.361
11.2969342,22.0056152,-0.666,0.325
15.4430906,21.8737793,-0.338,0.321
15.6759319,22.3132324,-0.293,0.305
13.2934109,14.8864746,-0.204,0.342
8.5484296,15.7653809,-0.350,0.349
15.7393882,22.5988770,-0.645,0.311
9.1997151,15.4797363,-0.707,0.352
8.8959258,18.4899902,-0.504,0.357
14.1472288,15.3039551,-0.020,0.377
10.6498109,18.2263184,-0.645,0.356
13.5925995,15.7653809,-0.360,0.365
13.1864679,16.3146973,-0.127,0.349
11.5984314,15.1721191,-0.644,0.349
13.5071552,15.6115723,-0.262,0.357
13.3147939,18.2043457,-0.774,0.369
10.7145865,15.5017090,-0.336,0.346
13.2506393,14.5129395,-0.892,0.355
12.6724962,19.6984863,-0.563,0.357
12.3078021,18.8854980,-0.564,0.356
13.6993616,15.4797363,-0.176,0.350
13.5925995,14.4689941,0.333,0.345
10.8009324,17.5671387,-0.724,0.349
9.2430925,17.2375488,-0.272,0.351
11.5123222,15.2819824,-0.730,0.375
12.4151184,21.6101074,-0.187,0.346
9.5032437,17.2155762,-0.525,0.369
8.7439361,15.4577637,-0.895,0.352
13.6139558,16.4904785,0.322,0.359
13.4644216,21.5881348,-0.408,0.332
11.6629959,18.3361816,-1.038,0.349
8.8959258,15.2380371,-0.688,0.354
12.0715524,22.4230957,-0.719,0.364
12.9296144,20.1818848,-0.674,0.343
8.8090822,16.6223145,-0.567,0.357
14.0833011,18.3142090,-0.788,0.345
9.5682508,17.9846191,-0.603,0.360
15.2735868,22.8625488,-0.988,0.313
12.9510290,17.6110840,-0.470,0.355
12.3936586,21.9616699,-0.972,0.336
12.8010881,14.8645020,-0.212,0.349
13.7633955,15.1062012,-0.665,0.352
11.4692577,16.4685059,-0.551,0.343
11.3400249,15.8312988,-0.345,0.340
8.1571180,16.7980957,-0.172,0.368
9.3731925,14.9743652,-0.283,0.369
12.3292689,16.4025879,-0.299,0.346
10.4121830,17.0397949,-0.304,0.354
14.5091441,22.2912598,-0.662,0.329
12.6939327,20.2917480,-0.620,0.342
14.9978516,22.3132324,-0.705,0.348
13.2292507,15.6555176,-0.370,0.363
13.5498812,21.6320801,-0.458,0.330
9.1129444,15.8532715,-0.578,0.354
14.6154780,21.6979980,-0.837,0.330
12.3721972,21.8957520,-0.367,0.334
11.7275454,15.4797363,-0.560,0.340
9.5899171,14.1174316,-0.716,0.352
9.1563324,16.9079590,-0.574,0.353
13.4644216,20.6433105,-0.591,0.334
9.3081485,14.9084473,-0.312,0.369
8.5918843,15.4797363,-0.597,0.362
15.6547754,22.9504395,-0.156,0.329
14.1472288,21.3684082,-0.508,0.358
8.3745618,17.4133301,-0.135,0.355
13.5071552,14.4470215,-0.495,0.358
14.0833011,14.3591309,-0.034,0.351
11.8996033,22.2253418,-0.637,0.332
11.2753865,20.6213379,-0.353,0.341
9.4382242,15.4357910,-0.232,0.349
13.2078602,15.8972168,-0.172,0.351
8.8090822,16.2048340,-0.709,0.354
8.2441099,17.2814941,-0.656,0.377
9.1780244,17.6770020,-0.704,0.360
8.7439361,15.4797363,-0.672,0.369
10.0013102,16.0949707,-0.495,0.339
11.2538371,19.4787598,-0.633,0.353
13.5498812,21.9177246,-0.032,0.332
9.7198857,16.5783691,-0.891,0.351
14.1685340,15.1940918,-0.024,0.350
11.9855916,16.9299316,-0.899,0.365
14.6367386,22.2253418,-0.474,0.339
13.3789314,22.1374512,-0.324,0.333
9.9580298,14.4250488,-0.572,0.348
13.8914108,14.2053223,-0.284,0.371
12.7368003,14.9963379,-0.217,0.360
8.8090822,18.7536621,-0.412,0.358
16.7519476,22.3791504,-0.339,0.315
11.9640971,22.4230957,-0.322,0.333
10.4986143,15.2819824,-0.152,0.346
8.5918843,15.9851074,-0.085,0.356
9.5032437,17.6110840,-0.876,0.357
13.0152618,15.8972168,-0.186,0.351
14.4878712,21.6101074,-0.232,0.355
8.3528229,18.0065918,-0.390,0.357
12.3292689,20.5993652,-0.577,0.334
14.1472288,21.9396973,-0.363,0.331
15.6970862,22.6867676,-0.187,0.310
11.9640971,15.3698730,-0.240,0.345
12.0930384,15.4797363,-0.823,0.343
11.8996033,16.4685059,-0.263,0.337
8.4615055,15.4577637,-1.136,0.353
11.2322862,15.5236816,-0.407,0.345
9.1563324,15.5676270,-0.754,0.368
9.2864645,16.7541504,-0.470,0.356
13.3147939,20.6213379,-0.499,0.331
12.4794869,22.2912598,-0.281,0.338
12.9724418,17.5231934,-0.526,0.352
14.5942153,15.5676270,-0.297,0.353
12.5867322,22.1594238,-0.654,0.359
14.0406726,22.0056152,-0.427,0.332
14.8704688,21.8078613,-0.249,0.321
7.7871935,16.3366699,-0.269,0.352
12.1789647,15.2160645,-0.479,0.347
13.6780130,14.7106934,-0.454,0.349
13.9127399,21.5661621,-0.784,0.335
12.9724418,21.5441895,-0.525,0.339
10.5418209,15.3259277,-0.605,0.349
10.1527460,16.6223145,-0.499,0.346
13.0152618,15.6115723,-0.047,0.357
15.1675773,22.2033691,-0.511,0.329
11.6845141,16.2707520,-0.224,0.336
14.0406726,21.1267090,-0.640,0.336
13.2078602,19.9841309,-0.817,0.345
13.7207082,21.3244629,-0.904,0.337
10.9304048,22.2253418,0.039,0.329
9.5032437,15.4357910,-0.493,0.348
13.4216803,14.8645020,-0.377,0.351
8.8307950,16.4025879,-0.338,0.355
9.2864645,14.4909668,-0.439,0.346
16.1619207,22.6647949,-0.586,0.331
12.1789647,16.9079590,-0.328,0.368
14.2963234,14.2272949,-0.980,0.355
14.6154780,17.0837402,-0.065,0.345
13.4644216,15.7434082,0.027,0.367
9.7631974,14.1613770,-0.350,0.340
13.6566625,15.8312988,0.165,0.353
10.6066195,16.2048340,-0.570,0.352
11.1891794,17.7209473,-0.717,0.356
12.2433913,16.8420410,-0.423,0.367
14.0406726,14.9304199,-0.243,0.352
13.9340669,21.8298340,-0.544,0.330
13.0366691,16.0070801,0.029,0.348
17.9264757,19.0832520,-0.398,0.359
9.8498038,14.3811035,-0.767,0.363
13.9980363,21.3244629,-0.640,0.332
9.5249141,14.5568848,-0.593,0.352
8.8742168,16.2927246,-0.516,0.466
9.1780244,17.1716309,-0.726,0.360
8.5484296,16.6223145,-0.245,0.353
8.5049700,15.6115723,-0.331,0.358
15.2311894,22.2912598,-0.615,0.347
12.0930384,15.0842285,1.031,0.483
14.6367386,14.6228027,0.100,0.370
12.8867796,17.7209473,-0.667,0.361
12.1789647,22.2473145,-0.220,0.360
9.1563324,15.5456543,-0.849,0.356
13.4430519,18.5119629,-0.233,0.345
12.6296178,18.0944824,-0.517,0.352
15.0190747,22.5109863,-0.110,0.322
14.2537350,21.3244629,-0.515,0.333
11.9426009,22.5109863,-0.360,0.331
14.1898373,21.7639160,-0.741,0.338
8.4180361,17.5451660,-0.788,0.367
10.3689583,15.6115723,-0.579,0.338
11.5769066,18.2043457,-0.217,0.365
9.1780244,18.2263184,-0.246,0.371
8.9393399,16.2268066,-0.466,0.355
13.2720261,21.1926270,-0.329,0.333
10.7145865,16.5783691,-0.512,0.363
15.9930146,21.1267090,-0.386,0.327
9.7415422,16.7321777,-0.191,0.388
12.2004420,18.4460449,-0.472,0.369
13.5285192,15.4797363,-0.155,0.350
13.0580745,15.5236816,0.284,0.356
13.4857894,14.8645020,-0.023,0.349
16.1408153,22.6867676,-0.180,0.329
13.9127399,14.6008301,-0.489,0.349
12.7582314,15.8093262,-0.237,0.343
8.3093413,18.2043457,-0.076,0.358
13.6353101,20.0939941,-0.565,0.335
12.0930384,22.4450684,-0.491,0.348
8.3962996,17.1057129,-0.635,0.359
12.3078021,16.4465332,-0.403,0.346
11.7060306,18.1164551,-0.680,0.367
9.8065034,14.7766113,-0.552,0.337
9.3081485,18.7976074,-0.701,0.354
11.9426009,21.9396973,-0.667,0.335
14.3601909,15.2380371,-0.275,0.346
8.7439361,15.3039551,-0.813,0.356
13.4216803,15.2380371,0.204,0.351
8.3962996,17.4572754,-0.173,0.364
20.4578958,16.5124512,-0.176,0.363
14.9978516,21.5661621,-0.128,0.325
15.2099875,22.4890137,-0.146,0.316
12.8867796,15.8532715,-0.606,0.346
13.2292507,15.3039551,-0.558,0.363
13.5925995,20.6433105,-0.489,0.337
12.0930384,18.0505371,-0.569,0.373
12.0500648,22.5769043,-0.123,0.326
9.6765684,15.2600098,-0.508,0.363
14.3814760,15.2380371,-0.510,0.348
9.5682508,17.5671387,-0.431,0.363
14.1259215,21.8078613,-0.389,0.338
12.3292689,16.7980957,-0.723,0.358
11.1245072,16.0949707,-0.336,0.378
9.7848511,15.2819824,-0.982,0.354
10.8872536,16.1608887,-0.790,0.347
17.9264757,19.1271973,-0.079,0.344
8.3962996,17.8088379,-0.185,0.369
8.6787785,15.7214355,-0.350,0.348
13.0366691,14.9743652,-0.658,0.344
11.5553801,16.2268066,-0.428,0.342
8.5049700,16.7321777,-0.491,0.365
10.8872536,15.5236816,-0.637,0.350
8.7439361,17.7209473,-0.663,0.367
13.5071552,15.3259277,0.157,0.355
12.7796606,20.1818848,-0.661,0.347
11.9640971,18.2263184,-0.347,0.381
11.3184804,22.2692871,-0.408,0.329
9.3081485,16.2048340,-0.345,0.354
13.3147939,21.1706543,-0.695,0.338
8.5484296,15.3698730,-0.630,0.350
13.5285192,21.6101074,-0.591,0.329
13.5498812,18.2482910,-0.457,0.345
15.1251586,21.9836426,-0.995,0.324
14.7855051,21.2805176,-0.613,0.333
12.5223904,18.7316895,-0.287,0.350
13.4644216,18.2263184,-0.205,0.348
9.6332456,15.6335449,-0.176,0.415
9.9147437,15.6774902,-0.259,0.352
12.1574857,18.1164551,-0.588,0.368
10.5418209,16.5124512,-0.299,0.354
13.6353101,20.6433105,-0.272,0.340
9.7848511,18.7097168,-0.594,0.355
13.6993616,21.8078613,-0.518,0.331
8.5484296,17.6770020,-0.197,0.364
12.8225137,15.4357910,-0.592,0.347
13.1008797,18.5778809,-0.700,0.356
13.8914108,16.0290527,-0.089,0.353
9.4815719,15.8312988,-0.879,0.367
8.9610451,15.0402832,-0.362,0.351
9.9147437,15.3479004,-0.529,0.342
12.5438394,15.8312988,-0.180,0.343
10.4554016,16.4245605,-0.147,0.356
9.5465832,15.2380371,-0.583,0.349
15.6970862,21.3024902,-0.173,0.321
13.3361750,19.9621582,-0.672,0.349
14.3389038,21.2365723,-0.315,0.349
14.6367386,21.1926270,-0.521,0.342
9.3515125,14.9963379,-0.172,0.350
10.8225151,15.8532715,-0.364,0.351
12.4580325,20.5114746,-0.246,0.336
7.9395558,16.5563965,-0.563,0.392
13.4216803,14.5788574,-0.090,0.348
13.2506393,19.3908691,-0.280,0.340
8.7222181,16.9079590,-0.672,0.356
14.0406726,22.3791504,-0.108,0.332
10.8440961,15.3259277,-1.061,0.343
11.4261866,18.0944824,-0.204,0.360
15.0827314,21.8957520,-0.214,0.326
9.3515125,17.8088379,-0.738,0.375
13.0580745,21.5661621,-0.605,0.337
13.4003068,21.4562988,-0.376,0.358
12.0070844,21.6320801,-0.575,0.349
12.2433913,18.2482910,-0.307,0.353
12.2219175,18.4899902,-0.664,0.368
14.0833011,15.2600098,0.004,0.355
8.7873681,15.1062012,-0.392,0.346
9.2864645,16.0510254,-0.306,0.355
13.7633955,14.4909668,0.321,0.365
9.0261526,18.4240723,-0.153,0.383
12.5438394,20.7092285,-0.598,0.335
8.6787785,18.5778809,-0.691,0.361
12.2648633,22.1594238,-0.631,0.335
13.2506393,16.1828613,-0.138,0.358
9.6332456,14.3151855,-0.036,0.343
11.1029466,21.3244629,-0.998,0.333
9.1780244,18.4240723,-0.674,0.367
15.2735868,22.9284668,-0.252,0.324
14.2111385,21.4123535,-0.325,0.339
14.8067491,22.3791504,-0.488,0.325
8.2658549,16.4904785,-0.246,0.357
14.2111385,15.1721191,-0.080,0.350
9.2214045,19.1271973,-0.356,0.352
9.3731925,15.9411621,-0.519,0.380
13.9767151,21.8298340,-0.682,0.330
9.6765684,17.8747559,-0.628,0.359
12.8439375,14.6228027,-0.896,0.354
8.1136149,16.9079590,-0.162,0.358
11.1245072,22.9064941,-0.417,0.334
14.1046123,15.3698730,0.098,0.356
13.5285192,21.2365723,-0.680,0.332
11.8996033,15.2600098,-0.545,0.465
14.8492310,21.6101074,-0.805,0.328
15.4219101,22.2033691,-0.680,0.316
15.6970862,21.3903809,-0.682,0.322
13.1436775,21.0388184,-1.060,0.335
13.1008797,21.8737793,-0.775,0.354
12.9081979,20.3576660,-0.603,0.342
8.9393399,16.7321777,-0.147,0.355
13.5071552,14.3811035,-0.779,0.354
11.2107336,22.8625488,-0.278,0.339
13.5071552,14.9084473,0.143,0.370
14.0193555,15.1062012,0.005,0.358
10.7577626,16.0290527,-0.935,0.364
9.1997151,14.4689941,-0.169,0.347
14.5091441,15.5017090,-0.252,0.358
11.3615678,20.5993652,-0.726,0.348
9.4165483,14.6008301,-0.692,0.354
13.3147939,19.0173340,-0.850,0.345
12.5867322,16.7541504,0.174,0.352
10.2392486,15.4577637,-0.304,0.345
13.7420528,15.7653809,-0.371,0.359
9.2647792,19.1491699,-0.605,0.347
11.9426009,21.6101074,-0.727,0.362
9.3298312,15.5017090,-0.616,0.364
9.5249141,15.1062012,-0.844,0.351
8.2006163,17.4792480,-0.659,0.362
9.3298312,20.4675293,-0.701,0.335
14.0833011,15.6115723,-0.251,0.352
11.9211029,18.5339355,-0.842,0.351
9.2214045,16.3806152,-0.393,0.365
12.6510579,20.9289551,-0.630,0.335
13.1222796,19.5007324,-0.383,0.339
9.4815719,16.0290527,-0.514,0.347
8.6570568,17.1936035,-0.508,0.363
8.8090822,16.6662598,-0.935,0.354
13.5925995,14.9743652,0.052,0.378
12.9938527,19.4128418,-0.392,0.346
14.1472288,15.3918457,-0.270,0.358
8.2223637,15.4138184,-0.416,0.345
14.1259215,21.2145996,-0.478,0.338
9.1997151,16.9079590,-0.416,0.352
11.0382553,22.9064941,-0.246,0.331
13.3789314,18.3142090,-0.336,0.367
8.4832384,16.0510254,-0.079,0.363
13.5285192,14.1613770,0.034,0.347
15.8239658,20.8190918,-0.417,0.450
15.3795428,21.9396973,-0.813,0.340
9.3081485,17.2375488,-0.611,0.352
13.8914108,15.5895996,0.034,0.355
8.6136097,18.0285645,-0.675,0.355
9.6765684,15.6994629,-0.584,0.350
11.5553801,22.5549316,-1.038,0.326
10.3905714,17.2595215,-0.311,0.352
9.4165483,19.0832520,-0.587,0.353
14.2537350,14.2272949,-0.429,0.355
13.2934109,19.3908691,-0.453,0.344
12.3507339,20.9948730,-0.281,0.343
8.7004990,16.3146973,-0.293,0.353
9.8930985,20.8630371,-0.580,0.348
10.8872536,16.2707520,-0.323,0.345
9.8065034,15.5895996,-0.663,0.343
8.5267005,15.8312988,-0.310,0.351
13.4216803,14.9304199,-0.258,0.350
11.5553801,18.1604004,-0.416,0.351
12.6081759,17.3254395,-0.920,0.358
13.5071552,14.1394043,-0.380,0.347
11.7705700,18.4020996,-0.799,0.350
14.4453192,21.6540527,-0.712,0.333
9.3515125,18.5778809,-0.515,0.351
12.5223904,15.0622559,-0.275,0.339
7.9613173,17.5891113,-0.441,0.356
10.6282159,20.7531738,-0.494,0.335
14.4878712,14.7326660,0.153,0.353
14.7430107,21.6540527,-0.666,0.329
11.7920798,22.1813965,-0.471,0.332
11.9426009,18.3142090,-0.325,0.355
18.3232401,19.0393066,-0.651,0.325
10.7793483,15.4357910,-0.719,0.347
15.2947823,22.4670410,-0.516,0.314
9.7848511,14.3151855,-0.491,0.351
13.6780130,21.7199707,-0.792,0.339
14.3601909,22.0935059,-0.619,0.328
14.2750302,20.9069824,-0.595,0.331
9.7198857,18.9514160,-0.531,0.357
12.6296178,14.8205566,-0.317,0.412
11.8350943,22.5769043,-0.406,0.328
14.9553991,22.7307129,-0.477,0.334
9.8065034,14.3151855,-0.665,0.363
13.4003068,14.3151855,-0.178,0.355
9.3515125,18.2043457,-0.138,0.361
13.2934109,14.3591309,-0.699,0.356
9.5682508,15.6335449,-0.611,0.351
14.8067491,21.8078613,-0.608,0.322
14.1046123,14.4909668,-0.220,0.348
9.1563324,17.5012207,-0.500,0.359
12.3721972,15.6774902,-0.424,0.341
9.3948711,15.1940918,-0.759,0.351
14.7642589,21.2585449,-0.252,0.333
8.9827489,15.5895996,-0.704,0.346
8.3310827,16.1169434,-0.616,0.357
17.7800738,20.8410645,-0.371,0.303
8.8090822,18.6657715,-0.562,0.373
12.7368003,17.9846191,-0.814,0.356
8.5918843,18.4460449,-0.361,0.358
13.6139558,21.8957520,-0.194,0.330
9.4382242,14.9743652,-0.314,0.355
9.6549077,14.0734863,-0.225,0.358
14.9766264,22.3791504,-0.573,0.320
9.8714518,15.2600098,-0.596,0.370
14.7855051,22.3352051,-0.334,0.370
10.6714043,16.2707520,-0.641,0.342
14.1472288,20.9729004,-0.764,0.340
11.8565990,22.5549316,-0.338,0.340
13.3575541,20.3796387,0.091,0.338
13.6566625,21.8737793,0.034,0.329
8.6570568,15.9631348,-0.186,0.373
11.1460662,18.2482910,-0.621,0.354
10.7145865,15.7873535,-0.212,0.348
10.9519780,18.1164551,0.028,0.353
12.6296178,14.7766113,-0.436,0.346
10.1743738,19.4567871,-0.093,0.357
12.5652867,16.7541504,-0.446,0.352
12.5223904,17.1276855,-0.255,0.350
10.1311167,16.4904785,-0.602,0.343
14.5304150,21.6760254,-0.319,0.333
12.9081979,17.8747559,-0.720,0.351
11.9855916,17.2155762,-0.415,0.353
14.5729506,21.8957520,-0.649,0.327
15.3795428,22.4011230,-0.395,0.321
12.2219175,15.0402832,-0.468,0.416
9.5682508,17.7209473,-0.973,0.372
12.3721972,15.2819824,-0.754,0.368
15.5277906,22.8405762,-0.495,0.317
9.6332456,14.1174316,-0.118,0.406
8.9393399,16.8859863,-0.686,0.353
13.2292507,21.7639160,-0.542,0.342
8.5267005,16.5563965,-0.629,0.355
11.4046486,18.0944824,-0.564,0.362
7.7218784,16.2268066,-0.722,0.353
10.7577626,15.5236816,-0.961,0.362
13.6353101,21.8518066,-0.526,0.330
9.1563324,16.7321777,-0.687,0.356
12.5223904,21.4343262,-0.546,0.349
10.2608706,17.0837402,0.114,0.354
12.0500648,17.1716309,-0.603,0.370
14.9129381,21.8957520,-0.480,0.335
13.5712413,22.0715332,-0.637,0.336
15.9085080,22.7087402,-0.055,0.307
13.6780130,14.2712402,0.111,0.344
12.6724962,21.8078613,-0.360,0.341
12.1360050,21.9396973,-0.272,0.331
12.6510579,21.2805176,-0.527,0.339
9.0261526,15.0622559,-0.854,0.345
13.4644216,22.0935059,-0.750,0.333
10.0229482,16.0949707,0.032,0.341
16.1408153,22.8845215,-0.444,0.312
12.8867796,20.8850098,-0.896,0.336
9.0044514,15.9411621,-0.050,0.372
11.7060306,15.2600098,-0.343,0.425
12.0930384,18.2482910,-0.338,0.355
12.2648633,18.5339355,-0.617,0.356
12.6296178,20.6652832,-0.848,0.336
12.6510579,21.8518066,-0.619,0.347
10.1960002,15.8093262,-0.778,0.346
13.6566625,20.8410645,-0.663,0.338
9.7415422,16.3366699,-0.025,0.352
13.9127399,20.6652832,-0.364,0.334
12.4151184,21.9836426,-0.671,0.334
12.4580325,22.3571777,-0.253,0.339
13.9767151,20.9069824,-0.323,0.342
9.7848511,15.4797363,-0.285,0.343
9.6549077,15.6335449,-0.055,0.357
14.0193555,14.7766113,-0.444,0.362
7.6347758,15.7434082,-0.300,0.348
13.4003068,18.9953613,-0.834,0.344
12.5009395,15.4138184,-0.532,0.370
9.8714518,15.3698730,-0.531,0.402
13.3147939,22.0275879,-0.602,0.333
13.2506393,14.2932129,-0.190,0.349
16.0774856,22.6647949,-0.309,0.311
14.5942153,21.8518066,-0.890,0.324
9.0695511,14.9084473,-0.601,0.343
13.5925995,19.1711426,-0.792,0.341
10.9951198,15.5676270,-0.821,0.368
12.1145226,17.0617676,-0.584,0.384
15.1463690,21.8957520,-0.519,0.345
14.1259215,21.1926270,-0.656,0.340
8.3745618,18.9074707,-0.859,0.352
8.4397714,16.2927246,-0.738,0.352
14.3389038,14.3591309,-0.339,0.358
10.5418209,15.2600098,-0.142,0.347
14.1685340,15.2819824,-0.157,0.370
14.6579971,22.6428223,-0.873,0.320
