latitude,longitude,rwi,error
13.3789314,-3.4387207,-0.389,0.254
15.2311894,-3.5046387,-0.168,0.257
12.7368003,-4.4494629,-0.708,0.279
13.2934109,-8.2946777,-0.677,0.271
14.0833011,-10.7995605,-0.348,0.347
13.7207082,-6.8225098,-0.934,0.280
12.2433913,-5.3283691,-0.588,0.371
14.2963234,-6.1193848,-0.840,0.281
12.3936586,-10.7116699,-0.281,0.258
12.6724962,-7.9870605,1.492,0.415
11.0166883,-5.8776855,-0.521,0.277
11.8565990,-7.5915527,-0.683,0.272
12.4365763,-8.0529785,0.254,0.300
12.4151184,-5.4821777,-0.262,0.382
15.4854449,-11.3269043,-0.418,0.254
13.8274120,-4.0979004,-0.384,0.259
12.7368003,-11.1511230,-0.341,0.255
10.5202184,-6.8664551,-0.903,0.254
10.8440961,-5.6359863,-0.092,0.295
15.3583559,-1.7687988,-0.798,0.243
16.5624922,0.1208496,-0.550,0.263
15.3159757,-0.9777832,-0.641,0.249
12.2219175,-6.0095215,-0.775,0.262
14.5304150,-5.0646973,-0.286,0.257
10.9304048,-6.4489746,-0.611,0.263
13.2292507,-9.1296387,-0.196,0.268
12.9081979,-10.8874512,-0.348,0.257
13.4216803,-5.8557129,-0.790,0.269
11.5123222,-5.7458496,-0.637,0.275
14.6154780,-4.3835449,-1.059,0.314
12.2863336,-5.1525879,-0.289,0.290
13.9340669,-5.6359863,-0.518,0.305
13.9980363,-5.9875488,-0.502,0.289
14.9978516,-5.2185059,-0.198,0.261
16.2252233,-0.4504395,-0.512,0.257
12.0070844,-7.9870605,-0.337,0.316
16.5203656,0.1428223,0.185,0.262
13.1222796,-5.3942871,-0.138,0.268
13.4857894,-6.0974121,-0.398,0.270
15.3159757,-9.4592285,-0.335,0.389
13.5498812,-7.6354980,-0.628,0.277
13.6566625,-4.9108887,-0.076,0.275
15.9507657,-3.9221191,-0.535,0.279
11.2107336,-6.2731934,-0.713,0.282
13.5071552,-4.5812988,-0.530,0.277
12.5223904,-6.6027832,-0.340,0.294
13.6780130,-5.0207520,-0.338,0.259
16.6677684,-0.2307129,-0.606,0.288
11.9855916,-6.9104004,-0.557,0.277
14.6579971,-3.1970215,-0.473,0.258
15.2523892,-9.3054199,-0.834,0.288
13.9340669,-5.3942871,-0.972,0.289
14.5729506,-2.1423340,-0.450,0.246
12.8439375,-4.9987793,-0.088,0.267
12.6510579,-7.7453613,0.294,0.354
13.9553920,-4.9108887,-0.762,0.260
13.9767151,-5.3942871,-0.359,0.279
12.1574857,-5.1525879,-0.571,0.262
12.9081979,-8.1628418,-0.729,0.295
12.1789647,-6.7785645,-0.486,0.269
12.1574857,-5.3063965,-0.708,0.279
15.8451046,-1.2414551,-1.105,0.261
13.9980363,-9.5031738,-0.267,0.270
15.5912928,-0.3405762,-0.163,0.252
16.4360849,0.2087402,-0.617,0.263
14.5516838,-4.8669434,0.057,0.255
12.0715524,-7.9870605,-0.231,0.321
14.9341696,-4.5812988,-0.896,0.274
13.3361750,-8.2067871,-0.710,0.267
11.6845141,-5.7458496,-0.530,0.261
12.0930384,-7.5476074,-0.407,0.286
13.8274120,-5.4821777,-0.582,0.266
12.5009395,-10.9313965,-0.721,0.257
16.9622326,-1.0217285,-0.438,0.271
12.8439375,-5.0866699,-0.862,0.265
15.6759319,-4.2956543,-0.560,0.270
10.7577626,-8.2727051,-0.042,0.257
16.9412147,-1.7028809,-0.205,0.270
15.2947823,-8.5803223,-0.602,0.277
11.2107336,-8.0310059,-0.621,0.267
14.9129381,-9.3713379,-0.399,0.357
12.2863336,-7.5476074,-0.819,0.270
10.6282159,-6.8664551,-0.589,0.316
13.0794780,-6.0095215,-0.718,0.281
12.3507339,-6.7785645,-0.403,0.287
15.3583559,-9.5690918,-0.308,0.282
11.1460662,-7.3059082,-0.701,0.262
15.0827314,-10.6457520,-0.160,0.340
14.2750302,-6.5588379,-0.536,0.274
12.4580325,-5.1965332,-0.365,0.262
14.2324377,-5.3503418,-0.266,0.265
12.4794869,-5.4602051,-0.628,0.287
14.5942153,-6.8884277,-0.600,0.278
16.7729866,-2.6037598,-0.760,0.279
13.9980363,-3.0871582,-0.715,0.255
11.4261866,-6.7126465,-0.303,0.266
14.8492310,-3.0871582,-0.490,0.259
12.6724962,-11.1730957,-0.410,0.324
14.7430107,-11.0192871,-0.610,0.279
12.6724962,-4.7570801,-0.722,0.279
14.7005081,-4.1418457,-0.302,0.261
14.6579971,-2.2521973,-0.740,0.249
16.0985977,-3.1530762,-0.343,0.265
15.1887835,-3.7902832,-0.340,0.262
14.7005081,-9.8547363,-0.595,0.278
13.8487469,-4.1198730,-0.961,0.283
11.1891794,-5.9436035,-0.388,0.263
11.1029466,-8.2727051,-1.002,0.261
12.6724962,-8.8439941,-0.456,0.261
13.6139558,-6.4929199,-0.298,0.277
13.4430519,-7.4816895,-0.565,0.275
13.7420528,-3.0871582,-0.007,0.254
12.9296144,-4.4055176,-0.989,0.255
12.4794869,-6.4270020,-0.429,0.334
12.6296178,-5.8776855,-0.372,0.349
14.2324377,-9.2834473,-0.090,0.280
12.1145226,-11.2609863,-0.748,0.248
16.2463197,-3.3947754,0.259,0.394
13.5712413,-6.2731934,-0.768,0.290
15.4854449,-3.8342285,-0.489,0.266
15.4007275,-1.3293457,-0.295,0.246
13.4430519,-6.8884277,-0.285,0.295
13.6566625,-2.9113770,-0.439,0.265
11.3400249,-5.9655762,-0.987,0.294
17.0042615,-1.6809082,-0.278,0.282
12.7796606,-10.9094238,-0.723,0.263
13.5071552,-9.0197754,-0.910,0.267
12.8010881,-5.7897949,-0.932,0.264
12.0930384,-8.4045410,-0.060,0.268
17.0252724,-1.3073730,-0.646,0.280
12.0930384,-4.7351074,-0.579,0.260
13.9340669,-11.6564941,0.459,0.446
11.3184804,-5.9436035,-0.876,0.283
14.4878712,-3.2409668,-0.781,0.263
15.6124559,-3.8122559,-0.607,0.269
15.3371669,-4.4274902,-0.177,0.264
15.2099875,-0.0109863,-0.587,0.254
10.6714043,-6.1413574,-0.420,0.328
11.7060306,-7.7014160,-0.172,0.320
13.2934109,-10.5798340,-0.504,0.291
11.9855916,-5.9875488,-0.324,0.269
13.7847363,-10.8215332,-0.530,0.333
14.2324377,-10.4919434,-0.455,0.278
15.2947823,-2.0104980,-0.448,0.244
12.5438394,-5.5041504,-0.883,0.263
13.3575541,-5.3063965,-0.540,0.283
13.6780130,-3.3508301,-0.902,0.252
11.5123222,-6.2731934,-0.709,0.274
15.0827314,-8.6901855,-0.420,0.275
12.1574857,-8.0529785,-0.355,0.288
12.9296144,-6.4050293,-0.501,0.273
15.0402957,-1.6809082,-0.709,0.246
12.3936586,-5.1525879,0.028,0.269
11.9640971,-6.4929199,-0.591,0.280
13.8060751,-3.5925293,-0.775,0.263
11.7275454,-7.4157715,-0.359,0.265
13.5498812,-3.9001465,-0.594,0.253
16.6046096,-2.6916504,-0.758,0.270
10.9088300,-6.6027832,-0.650,0.260
11.3615678,-5.3723145,-0.508,0.277
12.7368003,-7.2619629,-0.995,0.348
15.8873757,-3.5925293,-0.434,0.275
14.2537350,-2.8015137,-0.833,0.252
15.5489602,-0.6262207,-0.441,0.250
11.5123222,-6.5808105,-0.489,0.293
10.7145865,-8.0310059,-0.788,0.292
13.8274120,-8.1408691,-0.429,0.280
12.5652867,-5.8996582,-0.461,0.265
12.5438394,-6.8225098,-0.213,0.381
16.6046096,0.6701660,-0.652,0.264
11.1676236,-8.5583496,-0.841,0.276
13.7420528,-3.2189941,-0.652,0.254
13.2934109,-3.4167480,-0.377,0.257
12.7368003,-4.6472168,-0.898,0.273
12.3721972,-4.7790527,-0.128,0.297
11.9211029,-5.2624512,-0.704,0.265
11.7060306,-6.0095215,-0.221,0.268
14.4453192,-9.5690918,-0.824,0.300
13.8487469,-5.1086426,-0.750,0.259
12.6510579,-7.9431152,1.099,0.437
11.8565990,-5.7678223,-0.517,0.259
11.7275454,-6.6906738,-0.955,0.266
14.5091441,-5.1086426,-0.272,0.258
11.1245072,-6.9104004,-0.525,0.312
12.3292689,-8.3605957,-0.465,0.286
11.5338520,-6.6906738,-0.505,0.265
13.9127399,-7.4816895,-0.559,0.287
14.8279911,-3.6804199,-0.736,0.260
13.4216803,-3.9001465,-0.324,0.260
13.8914108,-7.7014160,-0.882,0.276
14.1046123,-10.5139160,-0.425,0.266
13.7207082,-5.3283691,-0.464,0.264
15.8239658,-3.4826660,-0.508,0.268
11.4692577,-6.8444824,-0.604,0.260
12.5009395,-5.1745605,-0.643,0.262
12.1360050,-5.4382324,-0.371,0.258
16.4150090,-0.0988770,-0.592,0.285
11.2322862,-5.8117676,-0.349,0.277
12.8653594,-8.0529785,0.101,0.301
14.4240402,-3.8781738,-0.715,0.261
15.1039461,-2.1203613,-0.615,0.245
17.0042615,-1.2414551,-0.710,0.291
12.9296144,-6.4270020,-0.407,0.274
11.3831090,-7.0202637,-0.631,0.266
13.2934109,-7.8332520,-0.368,0.271
12.6296178,-7.9650879,1.166,0.383
14.3176146,-4.0759277,-0.410,0.281
13.9980363,-4.8010254,-0.103,0.259
14.1898373,-4.8669434,-0.350,0.257
15.8873757,-3.3728027,-0.676,0.266
14.1046123,-5.3723145,-1.090,0.270
12.5438394,-5.9875488,-0.485,0.263
13.5498812,-5.8776855,-0.754,0.269
10.8225151,-6.3391113,-0.055,0.258
12.9510290,-11.0852051,-0.232,0.271
11.4692577,-5.5920410,-0.610,0.262
13.9767151,-3.3508301,-1.012,0.260
13.0794780,-5.9875488,-0.299,0.265
13.9553920,-11.0632324,-0.802,0.262
14.6154780,-4.7351074,-0.498,0.257
13.2078602,-5.5261230,-0.214,0.327
11.9855916,-5.4162598,-0.569,0.292
15.3583559,-10.0085449,-0.398,0.360
16.3517676,-3.3508301,-0.421,0.283
10.6929962,-5.9216309,-0.070,0.285
14.5091441,-2.7575684,-0.425,0.247
12.9296144,-7.9431152,-0.488,0.305
12.3507339,-5.5700684,-0.433,0.263
12.5652867,-9.7229004,-0.498,0.273
15.2311894,-9.7668457,-0.667,0.278
13.3789314,-6.1853027,-0.712,0.276
13.5925995,-4.7570801,-0.188,0.264
11.7920798,-8.4045410,-0.643,0.294
14.0619878,-3.1091309,-0.563,0.301
13.8914108,-4.8889160,-0.446,0.277
15.1039461,-2.5598145,-0.576,0.250
11.9640971,-7.1081543,-0.638,0.264
12.7582314,-4.9987793,-0.657,0.304
17.9055685,1.4172363,-0.826,0.263
13.1222796,-10.1623535,-0.840,0.258
15.3795428,-8.9538574,-0.072,0.276
14.2537350,-2.9992676,-0.512,0.258
14.1259215,-4.8889160,-0.131,0.256
14.5304150,-11.1730957,-0.279,0.358
13.4857894,-4.6691895,-0.508,0.272
16.0985977,-3.5705566,0.047,0.284
12.9938527,-5.3063965,-0.600,0.268
10.9951198,-7.3718262,-0.627,0.270
12.3721972,-5.9216309,-0.508,0.276
13.8700799,-11.7443848,-0.779,0.285
13.7420528,-4.9108887,0.547,0.263
12.3507339,-8.6462402,-0.840,0.270
13.1864679,-9.5031738,-0.643,0.265
11.9640971,-5.6579590,-0.616,0.264
13.5498812,-5.6799316,-0.623,0.287
14.4453192,-3.4387207,-0.634,0.255
13.6139558,-11.4587402,-0.550,0.334
12.0070844,-7.9211426,0.175,0.432
12.9510290,-10.9533691,-0.674,0.257
12.9510290,-5.3503418,-0.523,0.264
14.4453192,-4.2077637,-0.103,0.284
14.3601909,-7.8552246,-0.565,0.271
14.5091441,-2.3400879,-0.313,0.249
14.8492310,-6.9543457,-0.705,0.273
14.3176146,-3.7463379,-0.392,0.257
11.2538371,-7.1960449,-0.549,0.281
13.1650736,-8.0529785,-0.377,0.274
14.8704688,-6.1193848,-0.040,0.334
15.4430906,1.3293457,-0.314,0.270
12.5438394,-9.3933105,-0.675,0.260
11.6845141,-5.9216309,-0.836,0.282
12.5867322,-8.2727051,-0.541,0.264
15.2099875,-2.2082520,-0.616,0.245
11.1245072,-6.0754395,-0.693,0.262
12.6724962,-5.5700684,-0.668,0.285
13.1222796,-8.0529785,-0.568,0.265
12.4151184,-5.3063965,-0.519,0.261
14.9553991,-4.2736816,-0.302,0.258
15.2947823,-6.8444824,-0.747,0.295
15.4007275,2.0983887,-0.389,0.260
13.7420528,-7.1520996,-0.410,0.286
12.9510290,-7.9870605,-0.639,0.295
12.4365763,-4.7351074,-0.968,0.259
12.6724962,-7.9650879,1.456,0.392
13.8700799,-5.1306152,-0.896,0.316
13.4857894,-4.6032715,-0.881,0.264
12.4365763,-5.9875488,-0.940,0.276
12.7582314,-7.9870605,-0.191,0.376
11.1676236,-8.1628418,0.633,0.483
16.2041247,0.2746582,-0.075,0.263
13.9553920,-6.1853027,-0.990,0.277
12.6724962,-8.2727051,-0.575,0.279
12.0930384,-11.2170410,-0.550,0.246
14.3389038,-6.0974121,-0.255,0.282
12.6939327,-10.7775879,-0.690,0.264
13.8060751,-3.7243652,-0.500,0.264
16.2463197,-3.5705566,0.090,0.279
16.9622326,-0.5822754,-0.964,0.274
12.5438394,-6.8884277,-0.761,0.286
10.4986143,-5.6140137,-0.533,0.263
13.1650736,-8.2946777,-0.435,0.310
13.5285192,-7.9870605,-0.549,0.320
13.2934109,-5.6579590,-0.438,0.276
11.9640971,-5.7897949,-0.238,0.276
13.4644216,-10.0524902,-0.625,0.273
13.4644216,-4.0759277,-0.957,0.267
17.1092924,0.2307129,-0.382,0.265
12.7582314,-5.7019043,-0.339,0.278
12.2433913,-4.5593262,-0.518,0.259
12.4151184,-10.6896973,-0.336,0.259
15.8239658,-3.7683105,-0.692,0.280
14.4665962,-10.2502441,-0.522,0.338
13.6353101,-3.4606934,-0.409,0.253
12.2433913,-10.5139160,-0.305,0.256
13.6353101,-7.3718262,-0.650,0.337
14.8917045,-1.7687988,-0.235,0.246
12.6510579,-4.7790527,-0.873,0.265
13.0366691,-6.9982910,-0.217,0.298
12.2648633,-11.0632324,-0.397,0.250
11.6414761,-6.8225098,-0.154,0.285
12.7582314,-4.2736816,-0.771,0.253
13.7633955,-5.2624512,-0.255,0.260
15.6759319,-4.0979004,0.254,0.273
13.6353101,-5.6579590,-0.172,0.269
10.5418209,-5.8337402,-0.329,0.312
10.2392486,-6.0314941,-0.591,0.255
12.7796606,-5.5700684,-0.858,0.271
14.0833011,-10.4040527,-0.569,0.268
13.6353101,-5.0646973,-0.245,0.259
14.9129381,-9.2395020,-0.643,0.300
14.2750302,-5.5700684,-0.489,0.267
13.2506393,-6.2731934,-0.029,0.297
10.8225151,-8.2067871,0.086,0.436
14.5091441,-7.5256348,-0.468,0.270
14.3601909,-11.5686035,-0.361,0.260
11.8781020,-7.2839355,-0.230,0.306
13.8914108,-3.7463379,-0.263,0.261
14.8492310,-1.7907715,-0.531,0.247
12.8010881,-4.4494629,-0.471,0.273
15.8028247,-2.9772949,0.025,0.290
13.7420528,-9.8986816,-0.628,0.260
12.3507339,-7.0422363,-0.547,0.266
13.6993616,-7.6354980,-0.656,0.279
12.7582314,-4.9328613,-0.532,0.265
15.5701276,-5.4602051,-0.222,0.394
14.4453192,-11.2609863,-0.415,0.318
11.7705700,-6.5588379,-0.869,0.265
13.9767151,-6.0754395,-0.013,0.368
14.2111385,-5.9875488,-0.261,0.394
14.1259215,-3.6804199,-0.454,0.258
14.3389038,-2.4060059,-0.238,0.246
12.4794869,-5.9875488,-0.840,0.277
13.5285192,-7.3498535,-0.404,0.281
11.6629959,-5.4162598,-0.453,0.262
13.2506393,-7.7453613,-0.579,0.271
12.4365763,-4.5593262,-0.883,0.285
14.7855051,-10.2941895,-0.612,0.269
12.6081759,-6.9104004,-0.541,0.293
12.9938527,-11.0632324,-0.699,0.254
12.5652867,-6.8005371,-0.514,0.302
13.0580745,-7.3498535,-0.830,0.278
12.0070844,-7.2619629,-0.553,0.282
10.8225151,-7.7453613,-0.203,0.273
13.7420528,-6.4489746,-0.232,0.277
10.2392486,-5.9875488,-0.025,0.260
11.0382553,-5.8996582,-0.543,0.275
11.4046486,-6.8005371,-0.639,0.262
14.9553991,-2.8894043,-0.432,0.254
12.5438394,-9.5910645,-0.629,0.279
12.2219175,-6.2072754,-0.087,0.276
12.2219175,-6.8444824,-0.748,0.268
12.9081979,-5.0207520,-0.615,0.282
15.4219101,0.1428223,-0.871,0.256
10.5634219,-6.8005371,-1.057,0.269
13.7633955,-11.7443848,-0.765,0.277
12.4365763,-6.1853027,-0.747,0.300
14.4027591,-10.1623535,-0.383,0.267
11.6199546,-6.2951660,-0.440,0.260
13.1864679,-11.0852051,-0.738,0.252
10.7793483,-7.3937988,-0.667,0.262
14.9978516,-8.5803223,-0.315,0.273
12.6081759,-9.6569824,-0.975,0.261
14.2324377,-5.5041504,-0.902,0.283
16.7519476,-2.3620605,-0.049,0.304
14.7642589,-3.3728027,-0.130,0.259
14.1685340,-6.0314941,-0.547,0.325
12.9081979,-5.5261230,-0.539,0.279
16.0774856,0.0769043,-0.400,0.261
13.4430519,-5.9875488,-0.823,0.320
12.8225137,-7.7893066,0.588,0.268
13.4216803,-7.8552246,-0.456,0.269
12.4580325,-6.8225098,-0.250,0.291
14.7855051,-4.6032715,-0.395,0.275
10.4986143,-5.5700684,-0.604,0.260
11.6414761,-6.9104004,-0.660,0.268
13.2292507,-7.2180176,-0.643,0.319
12.9724418,-8.8439941,-0.472,0.272
11.2969342,-5.7019043,0.833,0.444
13.4216803,-5.4602051,-0.720,0.263
11.6629959,-5.9655762,-0.711,0.266
11.3615678,-7.3498535,-0.612,0.314
15.7605359,-3.9001465,-0.188,0.292
14.0833011,-10.4260254,-0.450,0.282
13.0366691,-10.0524902,-0.703,0.277
12.0070844,-5.3063965,-0.755,0.277
13.1222796,-7.5695801,-0.972,0.277
13.2934109,-3.4606934,-0.826,0.271
10.9951198,-8.2727051,-0.985,0.259
12.6296178,-7.0861816,-0.688,0.289
11.8135879,-6.9323730,-0.261,0.379
14.9129381,-8.4924316,-0.322,0.286
13.0794780,-9.1516113,-0.262,0.265
12.3936586,-5.7678223,-0.623,0.268
13.1864679,-7.0202637,-0.834,0.299
15.6336167,2.8894043,-0.536,0.261
13.8060751,-6.0095215,-0.575,0.271
14.9553991,-5.5261230,-0.812,0.267
14.2963234,-9.7448730,-0.376,0.276
12.3292689,-5.3283691,-0.565,0.304
13.8700799,-5.4602051,-0.582,0.267
14.5304150,-9.8107910,-0.648,0.284
14.9978516,0.5163574,-0.007,0.263
13.4003068,-4.7131348,-0.465,0.282
15.4219101,-6.4929199,-1.009,0.266
13.0580745,-4.6252441,-0.309,0.301
11.8135879,-5.7678223,-0.567,0.307
15.1675773,-3.4387207,-0.282,0.254
12.4580325,-7.0422363,-0.562,0.268
13.9127399,-5.8117676,-0.645,0.269
14.9978516,0.4943848,-0.060,0.275
13.1008797,-5.2404785,-0.291,0.306
14.3601909,-3.2189941,-0.670,0.254
10.4337931,-8.2067871,-0.634,0.253
15.8028247,-3.3068848,-0.401,0.264
11.9640971,-5.5041504,-0.482,0.277
10.8225151,-5.9216309,-0.363,0.265
16.7519476,-3.0212402,-0.250,0.395
12.1789647,-6.8005371,-0.563,0.268
12.9081979,-8.9318848,-0.940,0.273
12.8439375,-9.9645996,-0.789,0.268
13.9980363,-5.2404785,-0.328,0.267
13.4003068,-7.9650879,-0.816,0.332
12.2863336,-8.4704590,-0.366,0.265
14.4878712,-4.0319824,-0.758,0.279
12.9510290,-9.1735840,-0.757,0.287
15.0615146,-3.1970215,-0.587,0.270
15.6970862,-4.6691895,-0.115,0.290
15.3583559,-3.4606934,-0.715,0.258
12.4580325,-5.3503418,-0.586,0.274
15.0190747,-9.3273926,-0.607,0.278
13.0580745,-7.3718262,-0.583,0.302
14.1472288,-4.4934082,-0.491,0.268
14.6792536,-3.3728027,-0.942,0.264
13.7633955,-7.0642090,-0.716,0.295
13.5925995,-3.6804199,-0.482,0.269
13.3361750,-5.0866699,-0.102,0.262
13.4644216,-9.2834473,-0.749,0.263
11.9426009,-5.2404785,-0.138,0.262
11.8781020,-5.4602051,-0.825,0.261
15.8662413,-5.0207520,-0.388,0.270
14.5091441,-10.0305176,-0.603,0.269
12.3507339,-5.3283691,-0.656,0.261
15.4219101,-9.1516113,-0.377,0.272
12.8225137,-5.8557129,-0.168,0.280
13.3789314,-8.0310059,-0.406,0.322
14.1259215,-2.9772949,-0.731,0.282
13.4003068,-7.8771973,-0.549,0.284
12.7796606,-5.4162598,-0.818,0.262
13.1650736,-5.1525879,-0.494,0.278
11.4692577,-6.8225098,-0.635,0.276
12.2433913,-5.3503418,-0.486,0.370
14.2963234,-4.2297363,-0.519,0.260
15.8873757,-2.9992676,-0.345,0.257
12.6939327,-8.4924316,-0.474,0.261
14.5729506,-2.5598145,-0.157,0.247
14.5304150,-2.6257324,-0.567,0.247
12.2648633,-5.4382324,-0.519,0.326
13.8060751,-5.5920410,-0.578,0.270
15.4854449,-8.9099121,-0.575,0.275
10.9088300,-6.8884277,-0.345,0.258
10.8009324,-8.1408691,-0.736,0.308
13.9553920,-3.4826660,-0.713,0.259
13.9767151,-5.5041504,-0.519,0.310
15.1039461,-7.1960449,-0.778,0.274
12.3507339,-7.0642090,-0.617,0.281
16.8150577,1.7028809,-0.258,0.261
12.8225137,-6.4929199,-0.508,0.269
13.2506393,-10.5139160,-1.017,0.279
12.3721972,-7.3937988,-0.524,0.265
12.4365763,-7.1301270,-0.588,0.270
11.6845141,-8.3825684,-0.584,0.259
12.9510290,-8.9978027,-0.846,0.298
16.6046096,-3.1311035,-0.659,0.277
12.7796606,-8.3605957,-0.650,0.265
12.7796606,-9.1516113,-0.354,0.262
16.0352546,-0.7141113,-0.505,0.251
14.9978516,-6.6906738,-0.869,0.270
12.7368003,-9.3713379,-0.514,0.260
12.3507339,-4.9768066,-0.641,0.259
13.3789314,-4.1857910,-0.806,0.254
13.9980363,-5.4162598,-0.288,0.276
15.6759319,-4.7351074,0.399,0.287
12.6939327,-9.9426270,-0.649,0.259
14.2750302,-3.4167480,-0.565,0.276
12.8653594,-9.1955566,-0.633,0.262
14.4240402,-8.5363770,-0.861,0.275
13.3789314,-7.8991699,-0.627,0.311
12.3936586,-5.0866699,-0.809,0.291
11.6199546,-6.4489746,-0.241,0.261
13.2720261,-9.6569824,-0.476,0.265
12.8225137,-10.8654785,-0.823,0.275
15.9507657,1.9445801,-0.166,0.259
12.5438394,-7.0202637,-0.564,0.285
12.4365763,-7.4597168,-0.491,0.265
14.2750302,-7.4377441,-0.247,0.276
14.3389038,-3.1091309,-0.645,0.256
12.8653594,-4.7131348,-0.265,0.256
12.8653594,-8.8879395,-0.283,0.288
16.9622326,-0.5163574,-0.263,0.303
12.0930384,-4.9108887,-0.459,0.263
12.0500648,-7.9211426,-0.462,0.418
13.2506393,-9.5910645,-0.802,0.268
12.1574857,-6.8444824,-0.175,0.267
13.3575541,-4.8669434,-0.152,0.265
11.5553801,-7.8332520,-0.592,0.277
15.1675773,-9.3273926,-0.483,0.316
10.6498109,-7.1520996,-0.708,0.258
12.3507339,-11.2170410,-0.551,0.249
15.8028247,-1.1315918,-0.652,0.245
10.4986143,-7.4377441,-0.510,0.270
14.4453192,-3.5925293,-0.756,0.262
15.4007275,-1.1755371,-0.573,0.272
13.4430519,-10.1623535,-0.831,0.264
15.7816814,-2.8894043,-0.462,0.253
13.3789314,-9.2834473,-0.603,0.265
12.7153674,-7.9431152,-0.432,0.388
14.6792536,-12.1838379,-0.544,0.301
13.1864679,-4.9108887,-0.728,0.264
12.0930384,-6.2512207,-0.912,0.267
12.6724962,-7.1081543,-0.671,0.298
13.1864679,-5.7458496,-0.523,0.269
15.6970862,-1.3732910,-0.432,0.245
12.2863336,-7.0642090,-0.594,0.278
14.4240402,-2.8454590,-0.584,0.251
16.2674138,0.7580566,-0.500,0.286
12.5652867,-7.1081543,-0.601,0.300
11.2969342,-7.3278809,-0.677,0.268
13.3575541,-3.4167480,-0.410,0.269
12.6296178,-5.9875488,-0.670,0.316
10.6498109,-5.8557129,-0.304,0.260
14.7217604,-10.8654785,-0.610,0.283
14.5942153,-8.5144043,-0.683,0.277
12.2219175,-11.3269043,-0.505,0.248
14.6792536,-5.5261230,-0.745,0.266
15.0615146,-10.9753418,-0.711,0.269
12.0715524,-6.0754395,-0.387,0.274
11.7920798,-7.7014160,-0.275,0.270
15.1463690,0.4064941,-0.774,0.259
11.3400249,-8.2287598,-0.376,0.262
16.5835521,-3.2189941,-0.304,0.308
14.7855051,-11.2170410,-0.507,0.269
14.0833011,-8.0969238,-0.605,0.310
12.7796606,-7.9650879,-0.236,0.335
13.8274120,-7.5915527,-0.693,0.294
12.2433913,-8.3825684,-0.200,0.285
10.8656756,-6.9543457,-0.856,0.256
13.4003068,-8.0090332,-0.479,0.364
14.7005081,-5.5261230,-0.431,0.280
11.8781020,-6.1193848,-0.295,0.339
13.8914108,-5.5700684,-0.764,0.270
12.4580325,-5.1306152,-0.425,0.265
12.5867322,-8.0529785,1.626,0.462
13.4003068,-5.1525879,-0.354,0.260
12.6724962,-6.6247559,-0.587,0.271
14.8067491,-5.9436035,-0.833,0.280
11.1460662,-7.1520996,-0.646,0.263
14.8917045,-7.6354980,-0.185,0.269
13.8274120,-3.4167480,-0.636,0.262
12.9938527,-4.8449707,-0.733,0.263
15.3583559,-3.4387207,-0.346,0.257
12.5438394,-5.5700684,-0.302,0.276
13.1222796,-5.1965332,-0.685,0.272
13.1864679,-5.7897949,-0.399,0.271
14.0619878,-3.1311035,-0.427,0.257
12.9938527,-8.9538574,-0.527,0.273
16.7309063,-3.9001465,-0.455,0.270
12.5223904,-10.5358887,-0.567,0.269
15.7182383,0.4504395,-0.269,0.267
12.5867322,-4.9328613,-0.709,0.262
15.9296380,-3.8342285,-0.381,0.274
11.2753865,-5.6799316,0.152,0.334
12.6510579,-7.0422363,-0.505,0.295
13.1008797,-7.6794434,-0.684,0.293
14.5516838,-3.9880371,-0.101,0.266
12.7796606,-7.5256348,-0.769,0.310
12.9081979,-5.7678223,-0.372,0.311
11.6199546,-8.2727051,-0.198,0.280
13.2934109,-4.2077637,-0.492,0.270
14.4665962,-4.9548340,-0.565,0.256
12.5867322,-6.9323730,-0.458,0.268
14.3601909,-3.6584473,-0.297,0.276
14.9766264,-8.6022949,-0.753,0.273
14.9978516,-1.7907715,-1.157,0.246
13.5285192,-5.3503418,-0.811,0.266
16.3728503,-3.2189941,0.158,0.291
12.7153674,-9.5031738,-0.146,0.278
12.0285754,-6.1853027,-0.725,0.279
11.9426009,-5.8557129,-0.319,0.258
12.5652867,-7.1740723,-0.640,0.325
13.9980363,-7.1520996,-0.263,0.279
13.8700799,-8.0749512,-0.232,0.416
15.3583559,-0.2966309,-0.455,0.253
14.0619878,-9.7668457,-0.698,0.274
12.0070844,-6.1413574,-0.909,0.272
14.1472288,-5.3723145,-0.756,0.268
12.2004420,-5.8776855,-0.321,0.259
14.6579971,-8.4484863,-0.204,0.279
12.6724962,-9.4372559,-0.615,0.258
13.3789314,-6.0095215,-0.803,0.271
13.9340669,-4.4494629,0.216,0.278
13.0794780,-4.3176270,-0.969,0.260
12.6939327,-8.2507324,-0.936,0.295
11.2107336,-6.8664551,-0.835,0.266
16.2885057,-0.0988770,0.129,0.307
14.4027591,-9.9645996,-0.990,0.269
10.9735497,-5.5041504,-0.454,0.258
14.0193555,-3.3728027,-0.961,0.258
15.3159757,-1.7687988,-0.530,0.267
14.8067491,-11.4807129,-0.654,0.265
11.6629959,-5.9216309,-0.116,0.327
15.4854449,-9.1735840,-0.642,0.270
14.5942153,-11.8103027,-0.372,0.344
14.5304150,-3.2629395,-0.722,0.272
14.1685340,-5.2624512,-0.892,0.281
13.5071552,-6.2512207,-0.332,0.312
15.4430906,-3.8342285,-0.237,0.265
15.6547754,1.0217285,-0.333,0.256
